time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5
1.001669406890869141e+01,5.378519535064697266e+00,8.058219909667968750e+00,2.977653741836547852e+00,5.951954364776611328e+00,1.493383049964904785e+00,7.321902751922607422e+00
1.051752948760986328e+01,5.763308525085449219e+00,8.441764831542968750e+00,5.266103267669677734e+00,5.842919826507568359e+00,7.419770359992980957e-01,6.525479793548583984e+00
1.101836395263671875e+01,7.719485282897949219e+00,8.713747024536132812e+00,6.217724800109863281e+00,1.725416302680969238e+00,3.280196785926818848e-01,4.602883815765380859e+00
1.151919841766357422e+01,7.925460338592529297e+00,8.766343116760253906e+00,6.886982917785644531e+00,1.271360397338867188e+00,3.001328110694885254e-01,3.562457084655761719e+00
1.202003383636474609e+01,7.926807403564453125e+00,8.744871139526367188e+00,7.320135116577148438e+00,1.226341724395751953e+00,3.417124152183532715e-01,2.893033981323242188e+00
1.252086830139160156e+01,7.883244037628173828e+00,8.702856063842773438e+00,7.618412017822265625e+00,1.249063014984130859e+00,4.021700620651245117e-01,2.407264232635498047e+00
1.302170276641845703e+01,7.822789669036865234e+00,8.652887344360351562e+00,7.839482784271240234e+00,1.290003895759582520e+00,4.715829193592071533e-01,2.028595209121704102e+00
1.352253723144531250e+01,7.753467082977294922e+00,8.598912239074707031e+00,8.011952400207519531e+00,1.337065935134887695e+00,5.465100407600402832e-01,1.722246766090393066e+00
1.402337265014648438e+01,7.678334236145019531e+00,8.542984008789062500e+00,8.151228904724121094e+00,1.386860966682434082e+00,6.246034502983093262e-01,1.469573020935058594e+00
1.452420711517333984e+01,7.599158287048339844e+00,8.486943244934082031e+00,8.266555786132812500e+00,1.438063502311706543e+00,7.032030224800109863e-01,1.258879423141479492e+00
1.502504158020019531e+01,7.517540931701660156e+00,8.432769775390625000e+00,8.363898277282714844e+00,1.489539980888366699e+00,7.790888547897338867e-01,1.081984639167785645e+00
1.552587604522705078e+01,7.435194015502929688e+00,8.382493019104003906e+00,8.447328567504882812e+00,1.539905428886413574e+00,8.488149642944335938e-01,9.327719211578369141e-01
1.602671051025390625e+01,7.353860378265380859e+00,8.337882041931152344e+00,8.519728660583496094e+00,1.587622761726379395e+00,9.093055129051208496e-01,8.064823150634765625e-01
1.652754592895507812e+01,7.275172710418701172e+00,8.300134658813476562e+00,8.583089828491210938e+00,1.631334781646728516e+00,9.585041403770446777e-01,6.995164752006530762e-01
1.702838134765625000e+01,7.200383186340332031e+00,8.269610404968261719e+00,8.638545036315917969e+00,1.670307755470275879e+00,9.958944916725158691e-01,6.095229983329772949e-01
1.752921485900878906e+01,8.853815078735351562e+00,1.815209031105041504e+00,8.463562011718750000e+00,1.972212791442871094e-01,8.374731063842773438e+00,7.891995906829833984e+00
1.803005027770996094e+01,8.418766975402832031e+00,1.421466231346130371e+00,8.023011207580566406e+00,7.524263858795166016e-01,8.095955848693847656e+00,1.538569331169128418e+00
1.853088569641113281e+01,8.750817298889160156e+00,7.767328739166259766e+00,6.115085124969482422e+00,1.133989095687866211e+00,7.954685688018798828e+00,6.462413311004638672e+00
1.903171920776367188e+01,8.623679161071777344e+00,8.021615028381347656e+00,6.606048583984375000e+00,6.568312048912048340e-01,7.952298164367675781e+00,4.925774097442626953e+00
1.953255462646484375e+01,8.605216026306152344e+00,4.834058761596679688e+00,7.412092685699462891e+00,3.542152643203735352e-01,7.262293338775634766e+00,2.819262027740478516e+00
2.003338813781738281e+01,8.596549987792968750e+00,5.475966453552246094e+00,7.235781192779541016e+00,3.650955557823181152e-01,5.591204166412353516e+00,2.853337049484252930e+00
2.053422355651855469e+01,8.578455924987792969e+00,6.134290218353271484e+00,7.257299423217773438e+00,4.134221076965332031e-01,4.436251640319824219e+00,2.812567234039306641e+00
2.103505897521972656e+01,8.542407035827636719e+00,6.725840568542480469e+00,7.360367298126220703e+00,4.906867146492004395e-01,3.574067354202270508e+00,2.681979894638061523e+00
2.153589248657226562e+01,8.485239028930664062e+00,7.201472282409667969e+00,7.498950481414794922e+00,5.972684621810913086e-01,2.880473852157592773e+00,2.495868921279907227e+00
2.203672790527343750e+01,8.406587600708007812e+00,7.567899227142333984e+00,7.646962642669677734e+00,7.318489551544189453e-01,2.311978340148925781e+00,2.282789230346679688e+00
2.253756332397460938e+01,8.311761856079101562e+00,7.850757598876953125e+00,7.790501117706298828e+00,8.811918497085571289e-01,1.846018075942993164e+00,2.062561750411987305e+00
2.303839683532714844e+01,8.214312553405761719e+00,8.066953659057617188e+00,7.923761844635009766e+00,1.016541838645935059e+00,1.477009296417236328e+00,1.846690177917480469e+00
2.353923225402832031e+01,8.125299453735351562e+00,8.213111877441406250e+00,8.045534133911132812e+00,1.118861198425292969e+00,1.225242137908935547e+00,1.640337824821472168e+00
2.404006767272949219e+01,8.042181968688964844e+00,8.295087814331054688e+00,8.155373573303222656e+00,1.196473717689514160e+00,1.082365989685058594e+00,1.448134660720825195e+00
2.454090118408203125e+01,7.957245826721191406e+00,8.331722259521484375e+00,8.253474235534667969e+00,1.263730525970458984e+00,1.013247013092041016e+00,1.273402571678161621e+00
2.504173660278320312e+01,7.864892005920410156e+00,8.339872360229492188e+00,8.340803146362304688e+00,1.328656077384948730e+00,9.882201552391052246e-01,1.117108821868896484e+00
2.554257011413574219e+01,7.762145519256591797e+00,8.331011772155761719e+00,8.418625831604003906e+00,1.394224643707275391e+00,9.884828329086303711e-01,9.787095785140991211e-01
2.604340553283691406e+01,7.647675037384033203e+00,8.312645912170410156e+00,8.488183021545410156e+00,1.461042046546936035e+00,1.002354979515075684e+00,8.569387197494506836e-01
2.654424095153808594e+01,7.521158695220947266e+00,8.289838790893554688e+00,8.550583839416503906e+00,1.528710246086120605e+00,1.022235870361328125e+00,7.503044605255126953e-01
2.704507446289062500e+01,7.382977008819580078e+00,8.265974998474121094e+00,8.606586456298828125e+00,1.596547007560729980e+00,1.043168067932128906e+00,6.575695276260375977e-01
2.754590988159179688e+01,7.234077453613281250e+00,8.243115425109863281e+00,8.656485557556152344e+00,1.664124369621276855e+00,1.062282204627990723e+00,5.780207514762878418e-01
2.804674530029296875e+01,7.075740814208984375e+00,8.222272872924804688e+00,8.700273513793945312e+00,1.731494545936584473e+00,1.078429818153381348e+00,5.111232399940490723e-01
2.854757881164550781e+01,6.909620761871337891e+00,8.203702926635742188e+00,8.738012313842773438e+00,1.799212217330932617e+00,1.091629981994628906e+00,4.559823870658874512e-01
2.904841423034667969e+01,6.737881183624267578e+00,8.187282562255859375e+00,8.770031929016113281e+00,1.867995619773864746e+00,1.102447867393493652e+00,4.111975133419036865e-01
2.954924964904785156e+01,6.562740325927734375e+00,8.172757148742675781e+00,8.796905517578125000e+00,1.938493251800537109e+00,1.111551523208618164e+00,3.751015961170196533e-01
3.005008316040039062e+01,6.386744022369384766e+00,8.159867286682128906e+00,8.819334983825683594e+00,2.011023521423339844e+00,1.119487047195434570e+00,3.460498154163360596e-01
3.055091857910156250e+01,6.212702751159667969e+00,8.148388862609863281e+00,8.838011741638183594e+00,2.085660457611083984e+00,1.126644492149353027e+00,3.226002454757690430e-01
3.105175209045410156e+01,6.042788028717041016e+00,8.138154983520507812e+00,8.853577613830566406e+00,2.162105083465576172e+00,1.133260250091552734e+00,3.035676479339599609e-01
3.155258750915527344e+01,5.879576206207275391e+00,8.129018783569335938e+00,8.866580009460449219e+00,2.239925146102905273e+00,1.139473915100097656e+00,2.880164682865142822e-01
3.205342102050781250e+01,5.724429130554199219e+00,8.120875358581542969e+00,8.877475738525390625e+00,2.318431377410888672e+00,1.145348787307739258e+00,2.752169370651245117e-01
3.255425643920898438e+01,5.579193115234375000e+00,8.113626480102539062e+00,8.886642456054687500e+00,2.396964788436889648e+00,1.150916814804077148e+00,2.646082341670989990e-01
3.305509185791015625e+01,5.444320678710937500e+00,8.107183456420898438e+00,8.894383430480957031e+00,2.474744558334350586e+00,1.156184911727905273e+00,2.557562291622161865e-01
3.355592727661132812e+01,5.320343017578125000e+00,8.101469039916992188e+00,8.900943756103515625e+00,2.551080703735351562e+00,1.161154508590698242e+00,2.483246475458145142e-01
3.405676269531250000e+01,5.207329273223876953e+00,8.096416473388671875e+00,8.906523704528808594e+00,2.625302791595458984e+00,1.165818452835083008e+00,2.420496642589569092e-01
3.455759429931640625e+01,2.959996759891510010e-01,6.945837974548339844e+00,8.936884880065917969e+00,8.852715492248535156e+00,5.877487182617187500e+00,1.814855784177780151e-01
3.505842971801757812e+01,5.068645477294921875e-01,8.249095916748046875e+00,8.962748527526855469e+00,8.624019622802734375e+00,1.707992315292358398e+00,2.683235406875610352e-01
3.555926513671875000e+01,4.697912037372589111e-01,7.869908332824707031e+00,8.929572105407714844e+00,8.607428550720214844e+00,1.748556613922119141e+00,2.579765021800994873e-01
3.606010055541992188e+01,5.187855362892150879e-01,6.686241626739501953e+00,8.913574218750000000e+00,8.550896644592285156e+00,2.187683820724487305e+00,2.554351687431335449e-01
3.656093597412109375e+01,7.277672290802001953e-01,4.834659576416015625e+00,8.897300720214843750e+00,8.426407814025878906e+00,3.723938465118408203e+00,2.560675740242004395e-01
3.706177139282226562e+01,9.404024481773376465e-01,6.986143589019775391e+00,8.802494049072265625e+00,8.251892089843750000e+00,8.529582023620605469e+00,4.081269800662994385e-01
3.756260299682617188e+01,1.206897616386413574e+00,7.444224834442138672e+00,8.536830902099609375e+00,8.058320999145507812e+00,7.051022529602050781e+00,8.185098171234130859e-01
3.806343841552734375e+01,1.695144414901733398e+00,7.198040008544921875e+00,8.337745666503906250e+00,7.717665672302246094e+00,7.070116519927978516e+00,1.175519704818725586e+00
3.856427383422851562e+01,2.373009920120239258e+00,6.916833400726318359e+00,8.141337394714355469e+00,7.276319980621337891e+00,7.292909145355224609e+00,1.508201479911804199e+00
3.906510925292968750e+01,3.271161079406738281e+00,6.649302482604980469e+00,7.959311008453369141e+00,6.946989059448242188e+00,7.476367950439453125e+00,1.798080444335937500e+00
3.956594467163085938e+01,4.412238597869873047e+00,6.419812202453613281e+00,7.788020610809326172e+00,6.833968639373779297e+00,7.503251075744628906e+00,2.035849332809448242e+00
4.006677627563476562e+01,5.308667182922363281e+00,6.306653976440429688e+00,7.711728096008300781e+00,5.550774097442626953e+00,8.035119056701660156e+00,2.240238189697265625e+00
4.056761169433593750e+01,5.791405200958251953e+00,6.817310810089111328e+00,7.499637603759765625e+00,4.620526313781738281e+00,7.965856075286865234e+00,2.570143699645996094e+00
4.106844711303710938e+01,6.632447719573974609e+00,6.822347640991210938e+00,7.479364395141601562e+00,3.936331987380981445e+00,8.115855216979980469e+00,2.713618516921997070e+00
4.156928253173828125e+01,7.745035648345947266e+00,3.021809816360473633e+00,8.174098968505859375e+00,2.275770902633666992e+00,8.636766433715820312e+00,1.526293277740478516e+00
4.207011795043945312e+01,1.220242023468017578e+00,3.409676074981689453e+00,7.978695869445800781e+00,8.250301361083984375e+00,6.859410285949707031e+00,1.665972113609313965e+00
4.257095336914062500e+01,1.881234049797058105e+00,4.131216526031494141e+00,7.928154468536376953e+00,7.853758335113525391e+00,6.214297771453857422e+00,1.743444919586181641e+00
4.307178497314453125e+01,2.288227081298828125e+00,3.984782934188842773e+00,7.839118480682373047e+00,7.597322940826416016e+00,6.218060970306396484e+00,1.865629196166992188e+00
4.357262039184570312e+01,2.689342260360717773e+00,4.049346446990966797e+00,7.794492244720458984e+00,7.345015525817871094e+00,6.245283603668212891e+00,1.937906503677368164e+00
4.407345581054687500e+01,3.173743009567260742e+00,4.259204864501953125e+00,7.774559497833251953e+00,7.043370246887207031e+00,6.567830085754394531e+00,1.976732730865478516e+00
4.457429122924804688e+01,3.828835010528564453e+00,4.787464141845703125e+00,7.802886962890625000e+00,6.680516242980957031e+00,7.869851112365722656e+00,1.952816486358642578e+00
4.507512664794921875e+01,3.859151124954223633e+00,6.966318130493164062e+00,7.413421630859375000e+00,6.551180839538574219e+00,7.593462467193603516e+00,2.547403097152709961e+00
4.557595825195312500e+01,5.808175086975097656e+00,6.163564205169677734e+00,7.652884960174560547e+00,7.162640094757080078e+00,8.275351524353027344e+00,2.328597307205200195e+00
4.607679367065429688e+01,6.090076446533203125e+00,4.243216991424560547e+00,7.767430305480957031e+00,5.107227325439453125e+00,7.281680107116699219e+00,2.005950450897216797e+00
4.657762908935546875e+01,6.288154602050781250e+00,3.995025157928466797e+00,7.748653411865234375e+00,4.126181125640869141e+00,6.842285156250000000e+00,2.021519660949707031e+00
4.707846450805664062e+01,6.713266849517822266e+00,3.997318983078002930e+00,7.737091064453125000e+00,3.466078996658325195e+00,6.816156387329101562e+00,2.028661966323852539e+00
4.757929992675781250e+01,7.097979068756103516e+00,4.053781032562255859e+00,7.728168010711669922e+00,2.912698984146118164e+00,6.788774490356445312e+00,2.035117864608764648e+00
4.808013534545898438e+01,7.402153968811035156e+00,4.139800071716308594e+00,7.723266601562500000e+00,2.440616846084594727e+00,6.723525047302246094e+00,2.038836479187011719e+00
4.858096694946289062e+01,7.637386798858642578e+00,4.248384475708007812e+00,7.723660945892333984e+00,2.045613288879394531e+00,6.622556209564208984e+00,2.037367582321166992e+00
4.908180236816406250e+01,7.821495056152343750e+00,4.374145984649658203e+00,7.730203151702880859e+00,1.719869375228881836e+00,6.491826534271240234e+00,2.028642177581787109e+00
4.958263778686523438e+01,7.968759059906005859e+00,4.511936664581298828e+00,7.743325710296630859e+00,1.452878355979919434e+00,6.336921691894531250e+00,2.011222124099731445e+00
5.008347320556640625e+01,8.089399337768554688e+00,4.657517910003662109e+00,7.763113021850585938e+00,1.234086751937866211e+00,6.163401603698730469e+00,1.984369397163391113e+00
5.058430862426757812e+01,2.548879623413085938e+00,5.479701995849609375e+00,7.959623336791992188e+00,7.453295707702636719e+00,5.315078735351562500e+00,1.670789599418640137e+00
5.108514022827148438e+01,3.018517255783081055e+00,5.848469257354736328e+00,7.918503284454345703e+00,7.202693462371826172e+00,6.218292713165283203e+00,1.743808746337890625e+00
5.158597564697265625e+01,3.443077564239501953e+00,5.875860214233398438e+00,7.925949573516845703e+00,7.040657520294189453e+00,6.138855934143066406e+00,1.746083974838256836e+00
5.208681106567382812e+01,4.014963626861572266e+00,5.789244651794433594e+00,7.956116199493408203e+00,6.956792831420898438e+00,5.984448432922363281e+00,1.706161737442016602e+00
5.258764648437500000e+01,5.109464168548583984e+00,5.540719985961914062e+00,7.995474338531494141e+00,7.307273864746093750e+00,5.875198841094970703e+00,1.641406655311584473e+00
5.308848190307617188e+01,6.247632503509521484e+00,6.690544128417968750e+00,7.938859939575195312e+00,9.280326843261718750e+00,5.434016227722167969e+00,1.816183567047119141e+00
5.358931732177734375e+01,6.111194610595703125e+00,5.258080005645751953e+00,8.048579216003417969e+00,5.828246116638183594e+00,5.791025638580322266e+00,1.553606867790222168e+00
5.409014892578125000e+01,6.281789302825927734e+00,5.029324531555175781e+00,8.072395324707031250e+00,4.815251827239990234e+00,5.693247318267822266e+00,1.511515855789184570e+00
5.459098434448242188e+01,6.578595161437988281e+00,4.885951042175292969e+00,8.096654891967773438e+00,4.032628536224365234e+00,5.706309318542480469e+00,1.468756198883056641e+00
5.509181976318359375e+01,6.888843059539794922e+00,4.811192035675048828e+00,8.119080543518066406e+00,3.385630846023559570e+00,5.754438400268554688e+00,1.430094361305236816e+00
5.559265518188476562e+01,7.195593833923339844e+00,4.781621456146240234e+00,8.139739036560058594e+00,2.852680921554565430e+00,5.792081832885742188e+00,1.395895481109619141e+00
5.609349060058593750e+01,7.463083267211914062e+00,4.786471843719482422e+00,8.159009933471679688e+00,2.405545949935913086e+00,5.801639080047607422e+00,1.365283846855163574e+00
5.659432220458984375e+01,7.681631565093994141e+00,4.819900989532470703e+00,8.177451133728027344e+00,2.030591249465942383e+00,5.779245853424072266e+00,1.336932778358459473e+00
5.709515762329101562e+01,7.857690811157226562e+00,4.877185821533203125e+00,8.195694923400878906e+00,1.718664646148681641e+00,5.726419925689697266e+00,1.309459090232849121e+00
5.759599304199218750e+01,8.000632286071777344e+00,4.953749179840087891e+00,8.214355468750000000e+00,1.460572123527526855e+00,5.646536350250244141e+00,1.281624436378479004e+00
5.809682846069335938e+01,8.118568420410156250e+00,5.045623779296875000e+00,8.233935356140136719e+00,1.247296094894409180e+00,5.544024467468261719e+00,1.252436399459838867e+00
5.859766387939453125e+01,8.217404365539550781e+00,5.149419784545898438e+00,8.254797935485839844e+00,1.071219921112060547e+00,5.423466205596923828e+00,1.221199870109558105e+00
5.909849929809570312e+01,8.299729347229003906e+00,5.262399673461914062e+00,8.277125358581542969e+00,9.291359186172485352e-01,5.289142131805419922e+00,1.187571525573730469e+00
5.959933090209960938e+01,8.365230560302734375e+00,5.382129669189453125e+00,8.300954818725585938e+00,8.214352726936340332e-01,5.144853115081787109e+00,1.151462316513061523e+00
6.010016632080078125e+01,8.413951873779296875e+00,5.506598472595214844e+00,8.326245307922363281e+00,7.461444735527038574e-01,4.993978023529052734e+00,1.112900257110595703e+00
6.060100173950195312e+01,8.447607040405273438e+00,5.634000301361083984e+00,8.352898597717285156e+00,6.979963779449462891e-01,4.839015007019042969e+00,1.072021961212158203e+00
6.110183715820312500e+01,8.468643188476562500e+00,5.763002395629882812e+00,8.380745887756347656e+00,6.711542010307312012e-01,4.681944370269775391e+00,1.029083847999572754e+00
6.160267257690429688e+01,8.479320526123046875e+00,5.892447948455810547e+00,8.409578323364257812e+00,6.609381437301635742e-01,4.524197578430175781e+00,9.844471216201782227e-01
6.210350418090820312e+01,8.481367111206054688e+00,6.021291732788085938e+00,8.439161300659179688e+00,6.641405820846557617e-01,4.366787433624267578e+00,9.385377168655395508e-01
6.260433959960937500e+01,8.475933074951171875e+00,6.148746490478515625e+00,8.469244956970214844e+00,6.788114309310913086e-01,4.210488319396972656e+00,8.918116092681884766e-01
6.310517501831054688e+01,8.463702201843261719e+00,6.274090290069580078e+00,8.499595642089843750e+00,7.039470672607421875e-01,4.055643081665039062e+00,8.447390198707580566e-01
6.360601043701171875e+01,8.444929122924804688e+00,6.397139072418212891e+00,8.529971122741699219e+00,7.392964363098144531e-01,3.902227878570556641e+00,7.977980375289916992e-01
6.410684204101562500e+01,8.419511795043945312e+00,6.518430233001708984e+00,8.560119628906250000e+00,7.852070331573486328e-01,3.749382495880126953e+00,7.514865994453430176e-01
6.460768127441406250e+01,8.160047531127929688e+00,6.510033130645751953e+00,8.688612937927246094e+00,1.295789599418640137e+00,3.760668277740478516e+00,5.742993354797363281e-01
6.510851287841796875e+01,8.157471656799316406e+00,6.644003391265869141e+00,8.679268836975097656e+00,1.284486174583435059e+00,3.594060659408569336e+00,5.826572775840759277e-01
6.560935211181640625e+01,8.220155715942382812e+00,6.895066261291503906e+00,8.700513839721679688e+00,1.151142358779907227e+00,3.268715381622314453e+00,5.494564175605773926e-01
6.611018371582031250e+01,8.178622245788574219e+00,7.079864025115966797e+00,8.724728584289550781e+00,1.216241002082824707e+00,3.024316787719726562e+00,5.147864222526550293e-01
6.661101531982421875e+01,8.106465339660644531e+00,7.243428230285644531e+00,8.749034881591796875e+00,1.331838011741638184e+00,2.798174142837524414e+00,4.808074831962585449e-01
6.711185455322265625e+01,8.018682479858398438e+00,7.392494678497314453e+00,8.773176193237304688e+00,1.467623233795166016e+00,2.581366062164306641e+00,4.476909339427947998e-01
6.761268615722656250e+01,7.918359756469726562e+00,7.522905826568603516e+00,8.796858787536621094e+00,1.615351438522338867e+00,2.381793737411499023e+00,4.158926010131835938e-01
6.811352539062500000e+01,7.805847167968750000e+00,7.631791591644287109e+00,8.819702148437500000e+00,1.772531390190124512e+00,2.207192420959472656e+00,3.859511017799377441e-01
6.861435699462890625e+01,7.680418014526367188e+00,7.719158649444580078e+00,8.841380119323730469e+00,1.938484430313110352e+00,2.060703992843627930e+00,3.582845628261566162e-01
6.911518859863281250e+01,7.540757656097412109e+00,7.787281513214111328e+00,8.861636161804199219e+00,2.113890409469604492e+00,1.941362857818603516e+00,3.331231772899627686e-01
6.961602783203125000e+01,7.385160923004150391e+00,7.839120864868164062e+00,8.880324363708496094e+00,2.299605607986450195e+00,1.846098899841308594e+00,3.105262219905853271e-01
7.011685943603515625e+01,7.211571693420410156e+00,7.877584934234619141e+00,8.897396087646484375e+00,2.496013879776000977e+00,1.771194458007812500e+00,2.904254496097564697e-01
7.061769866943359375e+01,7.387262344360351562e+00,8.728538513183593750e+00,7.670695304870605469e+00,2.478403329849243164e+00,4.628857672214508057e-01,2.539520502090454102e+00
7.111853027343750000e+01,7.512742042541503906e+00,8.613328933715820312e+00,8.174402236938476562e+00,1.986493349075317383e+00,6.217997670173645020e-01,1.481237173080444336e+00
7.161936187744140625e+01,7.522617816925048828e+00,8.525169372558593750e+00,8.405046463012695312e+00,1.804289460182189941e+00,7.242873311042785645e-01,1.047057867050170898e+00
7.212020111083984375e+01,7.414463043212890625e+00,8.456974029541015625e+00,8.526849746704101562e+00,1.852702379226684570e+00,8.057615160942077637e-01,8.352563977241516113e-01
7.262103271484375000e+01,7.273275375366210938e+00,8.404822349548339844e+00,8.605349540710449219e+00,1.964429020881652832e+00,8.704088926315307617e-01,7.071187496185302734e-01
7.312187194824218750e+01,7.116837024688720703e+00,8.360409736633300781e+00,8.665794372558593750e+00,2.097445011138916016e+00,9.262969493865966797e-01,6.133509278297424316e-01
7.362270355224609375e+01,6.945016384124755859e+00,8.319462776184082031e+00,8.717113494873046875e+00,2.244094133377075195e+00,9.777894020080566406e-01,5.372080802917480469e-01
7.412354278564453125e+01,6.755278110504150391e+00,8.280483245849609375e+00,8.762504577636718750e+00,2.404070615768432617e+00,1.026407003402709961e+00,4.726825058460235596e-01
7.462437438964843750e+01,6.545203685760498047e+00,8.243210792541503906e+00,8.803163528442382812e+00,2.577883481979370117e+00,1.072441339492797852e+00,4.174221456050872803e-01
7.512520599365234375e+01,6.314202785491943359e+00,8.207733154296875000e+00,8.839467048645019531e+00,2.765299797058105469e+00,1.115890622138977051e+00,3.703325390815734863e-01
7.562604522705078125e+01,6.063413619995117188e+00,8.174222946166992188e+00,8.871547698974609375e+00,2.965139865875244141e+00,1.156804680824279785e+00,3.306610286235809326e-01
7.612687683105468750e+01,5.795578479766845703e+00,8.142807960510253906e+00,8.899565696716308594e+00,3.175389528274536133e+00,1.195359468460083008e+00,2.976312041282653809e-01
7.662771606445312500e+01,5.516285896301269531e+00,8.113581657409667969e+00,8.923756599426269531e+00,3.393433570861816406e+00,1.231817364692687988e+00,2.703657150268554688e-01
7.712854766845703125e+01,5.231210708618164062e+00,8.086577415466308594e+00,8.944485664367675781e+00,3.616364002227783203e+00,1.266450881958007812e+00,2.479632794857025146e-01
7.762937927246093750e+01,4.947869777679443359e+00,8.061826705932617188e+00,8.962155342102050781e+00,3.841159820556640625e+00,1.299493551254272461e+00,2.295707762241363525e-01
7.813021850585937500e+01,4.673023700714111328e+00,8.039318084716796875e+00,8.977180480957031250e+00,4.064888000488281250e+00,1.331120252609252930e+00,2.144400775432586670e-01
7.863105010986328125e+01,4.411597251892089844e+00,8.018995285034179688e+00,8.989959716796875000e+00,4.284765243530273438e+00,1.361451029777526855e+00,2.019472718238830566e-01
7.913188934326171875e+01,4.169005393981933594e+00,8.000823020935058594e+00,9.000832557678222656e+00,4.498392581939697266e+00,1.390527367591857910e+00,1.915802359580993652e-01
7.963272094726562500e+01,3.946758270263671875e+00,7.984680175781250000e+00,9.010110855102539062e+00,4.703627109527587891e+00,1.418387413024902344e+00,1.829333454370498657e-01
8.013355255126953125e+01,3.747025728225708008e+00,7.970476150512695312e+00,9.018038749694824219e+00,4.898886203765869141e+00,1.445002079010009766e+00,1.756813675165176392e-01
8.063439178466796875e+01,3.569857835769653320e+00,7.958095073699951172e+00,9.024835586547851562e+00,5.082996845245361328e+00,1.470344305038452148e+00,1.695672422647476196e-01
8.113522338867187500e+01,3.413281440734863281e+00,7.947343826293945312e+00,9.030683517456054688e+00,5.255095005035400391e+00,1.494404196739196777e+00,1.643882542848587036e-01
8.163606262207031250e+01,3.277271032333374023e+00,7.938143253326416016e+00,9.035725593566894531e+00,5.414970397949218750e+00,1.517125844955444336e+00,1.599805802106857300e-01
8.213689422607421875e+01,3.158540010452270508e+00,7.930265903472900391e+00,9.040086746215820312e+00,5.562393665313720703e+00,1.538525462150573730e+00,1.562140434980392456e-01
8.263772583007812500e+01,3.056294918060302734e+00,7.923627376556396484e+00,9.043870925903320312e+00,5.697744846343994141e+00,1.558564543724060059e+00,1.529828608036041260e-01
