time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9
7.512520790100097656e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
8.013355255126953125e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
8.514190673828125000e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
9.015025138854980469e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
9.515859603881835938e+00,2.246414661407470703e+00,7.472887992858886719e+00,8.214674949645996094e+00,9.790284633636474609e-01,5.162324428558349609e+00,8.228257179260253906e+00,5.602592945098876953e+00,1.073235392570495605e+00,8.229459762573242188e+00,6.524201869964599609e+00
1.001669406890869141e+01,2.326409339904785156e+00,7.254933834075927734e+00,8.024980545043945312e+00,2.990908861160278320e+00,3.757012844085693359e+00,8.361298561096191406e+00,5.158309459686279297e+00,1.471317410469055176e+00,7.411401271820068359e+00,6.854862689971923828e+00
1.051752948760986328e+01,5.078741550445556641e+00,8.607321739196777344e+00,8.793762207031250000e+00,9.158004760742187500e+00,3.335573673248291016e+00,7.920910358428955078e+00,2.522553443908691406e+00,4.169267117977142334e-01,8.195558547973632812e+00,7.828207015991210938e+00
1.101836395263671875e+01,7.009504795074462891e+00,8.519116401672363281e+00,8.934965133666992188e+00,6.671104431152343750e+00,4.594485282897949219e+00,6.767712116241455078e+00,8.385639190673828125e-01,1.647988259792327881e-01,4.733468055725097656e+00,6.669106006622314453e+00
1.151919841766357422e+01,5.611422061920166016e+00,8.333146095275878906e+00,8.936281204223632812e+00,7.071166992187500000e+00,4.749583721160888672e+00,4.475603103637695312e+00,7.259744405746459961e-01,1.894012540578842163e-01,3.451902389526367188e+00,5.972617626190185547e+00
1.202003383636474609e+01,4.944359779357910156e+00,8.227611541748046875e+00,8.892946243286132812e+00,7.402435302734375000e+00,4.909155368804931641e+00,4.794686317443847656e+00,7.011837363243103027e-01,2.353136688470840454e-01,2.753218412399291992e+00,5.656462192535400391e+00
1.252086830139160156e+01,4.478770256042480469e+00,8.048116683959960938e+00,8.833294868469238281e+00,7.652477741241455078e+00,5.042634963989257812e+00,5.267016887664794922e+00,6.840775012969970703e-01,2.910996377468109131e-01,2.279203891754150391e+00,5.501315116882324219e+00
1.302170276641845703e+01,4.150817394256591797e+00,7.657609462738037109e+00,8.767308235168457031e+00,7.846783638000488281e+00,5.140118122100830078e+00,5.646595001220703125e+00,6.703698635101318359e-01,3.527299463748931885e-01,1.919203281402587891e+00,5.409509181976318359e+00
1.352253723144531250e+01,3.937022447586059570e+00,6.911969184875488281e+00,8.697843551635742188e+00,8.002083778381347656e+00,5.212809562683105469e+00,5.931122303009033203e+00,6.681442260742187500e-01,4.177674353122711182e-01,1.630702376365661621e+00,5.350884914398193359e+00
1.402337265014648438e+01,3.828430891036987305e+00,6.453720569610595703e+00,8.627079010009765625e+00,8.129350662231445312e+00,5.269761085510253906e+00,6.094734191894531250e+00,7.383526563644409180e-01,4.842905402183532715e-01,1.393463373184204102e+00,5.312430858612060547e+00
1.452420711517333984e+01,3.790228605270385742e+00,6.341475009918212891e+00,8.553030967712402344e+00,8.235092163085937500e+00,5.316840648651123047e+00,6.181033611297607422e+00,8.973568677902221680e-01,5.493223667144775391e-01,1.195619463920593262e+00,5.287454128265380859e+00
1.502504158020019531e+01,3.785182714462280273e+00,6.284566402435302734e+00,8.478757858276367188e+00,8.324480056762695312e+00,5.356034278869628906e+00,6.254428386688232422e+00,1.123559951782226562e+00,6.097205281257629395e-01,1.029326438903808594e+00,5.270454406738281250e+00
1.552587604522705078e+01,3.809972763061523438e+00,6.307206153869628906e+00,8.411060333251953125e+00,8.401585578918457031e+00,5.388983726501464844e+00,6.316237449645996094e+00,1.492428302764892578e+00,6.615144610404968262e-01,8.888068795204162598e-01,5.258553028106689453e+00
1.602671051025390625e+01,3.853260993957519531e+00,6.375671863555908203e+00,8.355608940124511719e+00,8.469168663024902344e+00,5.416662693023681641e+00,6.373670578002929688e+00,2.125930309295654297e+00,7.015383839607238770e-01,7.696472406387329102e-01,5.249853610992431641e+00
1.652754592895507812e+01,3.890705108642578125e+00,6.424041271209716797e+00,8.315530776977539062e+00,8.528861999511718750e+00,5.439962387084960938e+00,6.441542148590087891e+00,3.096134662628173828e+00,7.318196296691894531e-01,6.688505411148071289e-01,5.243244647979736328e+00
1.702838134765625000e+01,3.900099039077758789e+00,6.404386520385742188e+00,8.289340019226074219e+00,8.581204414367675781e+00,5.459846973419189453e+00,6.521841049194335938e+00,4.223978996276855469e+00,7.589260339736938477e-01,5.848006606101989746e-01,5.238123893737792969e+00
1.752921485900878906e+01,8.740527153015136719e+00,9.044258117675781250e+00,7.092839241027832031e+00,3.078116655349731445e+00,3.857344150543212891e+00,2.432157844305038452e-01,6.053307533264160156e+00,7.092086791992187500e+00,5.833742141723632812e+00,2.329356908798217773e+00
1.803005027770996094e+01,8.804806709289550781e+00,8.957121849060058594e+00,7.560737609863281250e+00,4.377130985260009766e+00,4.695633411407470703e+00,1.717733740806579590e+00,3.662756919860839844e+00,7.347934722900390625e+00,5.761613368988037109e+00,2.550065994262695312e+00
1.853088569641113281e+01,8.787934303283691406e+00,8.975105285644531250e+00,8.104024887084960938e+00,5.137398719787597656e+00,5.261556625366210938e+00,2.704437732696533203e+00,1.454379081726074219e+00,7.688237667083740234e+00,5.957526206970214844e+00,3.058793306350708008e+00
1.903171920776367188e+01,8.354487419128417969e+00,8.717930793762207031e+00,7.947786331176757812e+00,6.081241607666015625e+00,5.909746646881103516e+00,3.596978187561035156e+00,6.418129205703735352e-01,7.421786785125732422e+00,5.292224884033203125e+00,3.952834367752075195e+00
1.953255462646484375e+01,8.270789146423339844e+00,8.746526718139648438e+00,8.176867485046386719e+00,6.831621646881103516e+00,5.903495788574218750e+00,3.079059600830078125e+00,4.062028825283050537e-01,7.081483840942382812e+00,4.343795299530029297e+00,4.725816249847412109e+00
2.003338813781738281e+01,8.050111770629882812e+00,8.754069328308105469e+00,6.499139308929443359e+00,7.400327682495117188e+00,5.424225330352783203e+00,1.651395320892333984e+00,2.840749621391296387e-01,6.411330223083496094e+00,2.940291404724121094e+00,5.260378360748291016e+00
2.053422355651855469e+01,8.084387779235839844e+00,8.767435073852539062e+00,6.456068992614746094e+00,7.300248146057128906e+00,5.291596412658691406e+00,1.139569282531738281e+00,2.987092733383178711e-01,4.584672927856445312e+00,2.766151428222656250e+00,5.250612258911132812e+00
2.103505897521972656e+01,8.008138656616210938e+00,8.777811050415039062e+00,6.885970115661621094e+00,7.375316619873046875e+00,5.253115653991699219e+00,8.396277427673339844e-01,3.347178697586059570e-01,3.548974752426147461e+00,2.620699882507324219e+00,5.260171890258789062e+00
2.153589248657226562e+01,7.486320495605468750e+00,8.773666381835937500e+00,7.323369026184082031e+00,7.501579284667968750e+00,5.243567466735839844e+00,8.962651491165161133e-01,3.812035322189331055e-01,2.790772914886474609e+00,2.431481599807739258e+00,5.269349575042724609e+00
2.203672790527343750e+01,6.986561775207519531e+00,8.748721122741699219e+00,7.686357021331787109e+00,7.641855239868164062e+00,5.250267028808593750e+00,1.258684158325195312e+00,4.217309951782226562e-01,2.184465646743774414e+00,2.218885183334350586e+00,5.273834228515625000e+00
2.253756332397460938e+01,6.390246868133544922e+00,8.716505050659179688e+00,7.973346710205078125e+00,7.779842376708984375e+00,5.265867233276367188e+00,2.192158222198486328e+00,4.292885959148406982e-01,1.690867543220520020e+00,2.000997066497802734e+00,5.273176193237304688e+00
2.303839683532714844e+01,5.522194862365722656e+00,8.691535949707031250e+00,8.194204330444335938e+00,7.908701896667480469e+00,5.286165714263916016e+00,3.819622278213500977e+00,3.958857357501983643e-01,1.303456425666809082e+00,1.788513779640197754e+00,5.268948078155517578e+00
2.353923225402832031e+01,4.548731803894042969e+00,8.620270729064941406e+00,8.337512969970703125e+00,8.026410102844238281e+00,5.308317661285400391e+00,5.261507034301757812e+00,3.457109928131103516e-01,1.052281856536865234e+00,1.586350083351135254e+00,5.262806415557861328e+00
2.404006767272949219e+01,3.947167158126831055e+00,7.978846549987792969e+00,8.412011146545410156e+00,8.131135940551757812e+00,5.330423831939697266e+00,5.953696727752685547e+00,3.390360176563262939e-01,9.165686964988708496e-01,1.399338603019714355e+00,5.255484104156494141e+00
2.454090118408203125e+01,3.803870439529418945e+00,7.609170436859130859e+00,8.440440177917480469e+00,8.224195480346679688e+00,5.357410907745361328e+00,6.164096355438232422e+00,4.043484926223754883e-01,8.516068458557128906e-01,1.230465531349182129e+00,5.253138065338134766e+00
2.504173660278320312e+01,3.820685148239135742e+00,7.359948635101318359e+00,8.436961174011230469e+00,8.305610656738281250e+00,5.385034084320068359e+00,6.261265754699707031e+00,5.154628753662109375e-01,8.255637884140014648e-01,1.079908609390258789e+00,5.252419948577880859e+00
2.554257011413574219e+01,3.931733131408691406e+00,7.292861938476562500e+00,8.419187545776367188e+00,8.377921104431152344e+00,5.411218643188476562e+00,6.318055152893066406e+00,6.957201361656188965e-01,8.184145092964172363e-01,9.469980001449584961e-01,5.251898765563964844e+00
2.604340553283691406e+01,4.159306049346923828e+00,7.417531967163085938e+00,8.399844169616699219e+00,8.442955970764160156e+00,5.434929847717285156e+00,6.318975448608398438e+00,1.089965820312500000e+00,8.133057355880737305e-01,8.305070400238037109e-01,5.251037120819091797e+00
2.654424095153808594e+01,4.408439159393310547e+00,7.568202018737792969e+00,8.385764122009277344e+00,8.502084732055664062e+00,5.455566883087158203e+00,6.314921855926513672e+00,1.986912846565246582e+00,8.010202050209045410e-01,7.289124131202697754e-01,5.249587535858154297e+00
2.704507446289062500e+01,4.501743316650390625e+00,7.572231769561767578e+00,8.375284194946289062e+00,8.555956840515136719e+00,5.473556518554687500e+00,6.395827770233154297e+00,3.560297489166259766e+00,7.921558022499084473e-01,6.405496597290039062e-01,5.247946739196777344e+00
2.754590988159179688e+01,4.401721000671386719e+00,7.407689571380615234e+00,8.364393234252929688e+00,8.604457855224609375e+00,5.489724159240722656e+00,6.554373264312744141e+00,5.154897689819335938e+00,7.994151115417480469e-01,5.646845698356628418e-01,5.246364116668701172e+00
2.804674530029296875e+01,4.203644752502441406e+00,7.124637126922607422e+00,8.354271888732910156e+00,8.647149085998535156e+00,5.504529953002929688e+00,6.694249629974365234e+00,6.179638385772705078e+00,8.166074156761169434e-01,5.013926625251770020e-01,5.245009422302246094e+00
2.854757881164550781e+01,3.996866703033447266e+00,6.778396129608154297e+00,8.348569869995117188e+00,8.684032440185546875e+00,5.518256187438964844e+00,6.778607845306396484e+00,6.774738311767578125e+00,8.375359773635864258e-01,4.501086175441741943e-01,5.244009017944335938e+00
2.904841423034667969e+01,3.825214862823486328e+00,6.443391323089599609e+00,8.351763725280761719e+00,8.715796470642089844e+00,5.531092166900634766e+00,6.824512004852294922e+00,7.162159919738769531e+00,8.610060214996337891e-01,4.091506898403167725e-01,5.243461608886718750e+00
2.954924964904785156e+01,3.698186159133911133e+00,6.173606395721435547e+00,8.367062568664550781e+00,8.743363380432128906e+00,5.543066024780273438e+00,6.843063354492187500e+00,7.448247432708740234e+00,8.866769671440124512e-01,3.765723407268524170e-01,5.243370056152343750e+00
3.005008316040039062e+01,3.615469694137573242e+00,5.988961696624755859e+00,8.396434783935546875e+00,8.767454147338867188e+00,5.554153442382812500e+00,6.833422660827636719e+00,7.677429199218750000e+00,9.147508144378662109e-01,3.506546914577484131e-01,5.243681907653808594e+00
3.055091857910156250e+01,3.578674554824829102e+00,5.884627342224121094e+00,8.440587043762207031e+00,8.788284301757812500e+00,5.564290046691894531e+00,6.791993141174316406e+00,7.869670391082763672e+00,9.468023777008056641e-01,3.299707770347595215e-01,5.244256496429443359e+00
3.105175209045410156e+01,3.588224649429321289e+00,5.845965862274169922e+00,8.497219085693359375e+00,8.805614471435546875e+00,5.573281764984130859e+00,6.723785400390625000e+00,8.034195899963378906e+00,9.855580329895019531e-01,3.133331537246704102e-01,5.244829177856445312e+00
3.155258750915527344e+01,3.633409738540649414e+00,5.865604400634765625e+00,8.560752868652343750e+00,8.819599151611328125e+00,5.581203460693359375e+00,6.646120548248291016e+00,8.177022933959960938e+00,1.032269835472106934e+00,2.998372614383697510e-01,5.245367527008056641e+00
3.205342102050781250e+01,3.688768625259399414e+00,5.959503650665283203e+00,8.626718521118164062e+00,8.831510543823242188e+00,5.588371753692626953e+00,6.589527130126953125e+00,8.304734230041503906e+00,1.083713054656982422e+00,2.889976799488067627e-01,5.246044158935546875e+00
3.255425643920898438e+01,3.754592180252075195e+00,6.125139713287353516e+00,8.693107604980468750e+00,8.841881752014160156e+00,5.594930171966552734e+00,6.561392307281494141e+00,8.422944068908691406e+00,1.140347957611083984e+00,2.803915143013000488e-01,5.246893405914306641e+00
3.305509185791015625e+01,3.838459730148315430e+00,6.354513168334960938e+00,8.758510589599609375e+00,8.850880622863769531e+00,5.600860118865966797e+00,6.565002441406250000e+00,8.535089492797851562e+00,1.204596042633056641e+00,2.736423015594482422e-01,5.247803211212158203e+00
3.355592727661132812e+01,3.945564031600952148e+00,6.639227867126464844e+00,8.822676658630371094e+00,8.858655929565429688e+00,5.606235027313232422e+00,6.604013442993164062e+00,8.642996788024902344e+00,1.278539896011352539e+00,2.684215903282165527e-01,5.248738288879394531e+00
3.405676269531250000e+01,4.078485965728759766e+00,6.960078716278076172e+00,8.885061264038085938e+00,8.865301132202148438e+00,5.611135482788085938e+00,6.678996086120605469e+00,8.746004104614257812e+00,1.363747239112854004e+00,2.643394172191619873e-01,5.249634742736816406e+00
3.455759429931640625e+01,3.537472486495971680e-01,5.794151782989501953e+00,9.059901237487792969e+00,8.887204170227050781e+00,6.010520935058593750e+00,8.830345153808593750e+00,7.725484848022460938e+00,3.155339658260345459e-01,3.481316566467285156e-01,5.295741558074951172e+00
3.505842971801757812e+01,9.488339424133300781e-01,5.799566745758056641e+00,9.339692115783691406e+00,9.124228477478027344e+00,6.032351493835449219e+00,8.426141738891601562e+00,5.108262062072753906e+00,2.825784087181091309e-01,2.319911271333694458e-01,5.147594928741455078e+00
3.555926513671875000e+01,1.600122332572937012e+00,2.041449069976806641e+00,9.013013839721679688e+00,8.935598373413085938e+00,5.746489524841308594e+00,8.110602378845214844e+00,8.077585220336914062e+00,1.006646752357482910e+00,2.141816914081573486e-01,5.178718090057373047e+00
3.606010055541992188e+01,2.497761487960815430e+00,1.101345419883728027e+00,8.864068031311035156e+00,8.881279945373535156e+00,5.670692920684814453e+00,7.615815639495849609e+00,8.103628158569335938e+00,3.143193960189819336e+00,2.267150431871414185e-01,5.182012557983398438e+00
3.656093597412109375e+01,3.358615398406982422e+00,9.757912158966064453e-01,9.649159431457519531e+00,8.890575408935546875e+00,5.809169292449951172e+00,6.937738418579101562e+00,8.087748527526855469e+00,5.666388034820556641e+00,3.326781690120697021e-01,5.216116428375244141e+00
3.706177139282226562e+01,4.008696079254150391e+00,1.055360317230224609e+00,9.456936836242675781e+00,8.748338699340820312e+00,6.021336555480957031e+00,6.166661739349365234e+00,7.738523960113525391e+00,5.208591938018798828e+00,5.747755169868469238e-01,5.252462387084960938e+00
3.756260299682617188e+01,4.565781116485595703e+00,1.317603349685668945e+00,8.795571327209472656e+00,8.540040016174316406e+00,6.100059032440185547e+00,5.562242031097412109e+00,7.474844932556152344e+00,5.557140827178955078e+00,9.428491592407226562e-01,5.156025409698486328e+00
3.806343841552734375e+01,5.034145355224609375e+00,1.790415287017822266e+00,7.713635444641113281e+00,8.337366104125976562e+00,6.135861873626708984e+00,5.088692665100097656e+00,7.207910537719726562e+00,6.390766620635986328e+00,1.240173697471618652e+00,5.082689762115478516e+00
3.856427383422851562e+01,5.426481246948242188e+00,2.383860111236572266e+00,6.896508693695068359e+00,8.172210693359375000e+00,6.180278778076171875e+00,4.685549736022949219e+00,6.932013034820556641e+00,7.008815765380859375e+00,1.510201334953308105e+00,5.049780368804931641e+00
3.906510925292968750e+01,5.713057994842529297e+00,3.042995929718017578e+00,6.453899860382080078e+00,8.028382301330566406e+00,6.220880508422851562e+00,4.274808883666992188e+00,6.761273860931396484e+00,7.236207485198974609e+00,1.802655220031738281e+00,5.022371768951416016e+00
3.956594467163085938e+01,6.606144428253173828e+00,3.722804069519042969e+00,6.211640357971191406e+00,7.884207248687744141e+00,6.216007232666015625e+00,4.250516414642333984e+00,6.699912548065185547e+00,7.197733879089355469e+00,2.087670326232910156e+00,4.983510971069335938e+00
4.006677627563476562e+01,5.953544616699218750e+00,4.652354717254638672e+00,5.976605415344238281e+00,7.761814594268798828e+00,6.160140991210937500e+00,3.410086870193481445e+00,6.822147846221923828e+00,7.130423545837402344e+00,2.287841081619262695e+00,4.965464591979980469e+00
4.056761169433593750e+01,6.302846908569335938e+00,5.436687946319580078e+00,5.748487472534179688e+00,7.707790851593017578e+00,6.038889408111572266e+00,3.335247516632080078e+00,6.100120544433593750e+00,7.496883869171142578e+00,2.376643896102905273e+00,4.963042259216308594e+00
4.106844711303710938e+01,6.523545742034912109e+00,5.413241863250732422e+00,6.551098823547363281e+00,7.393324851989746094e+00,6.099365234375000000e+00,3.158555746078491211e+00,5.197154045104980469e+00,7.291851520538330078e+00,2.789392709732055664e+00,4.912759304046630859e+00
4.156928253173828125e+01,6.732193946838378906e+00,5.882044792175292969e+00,6.643094062805175781e+00,7.340407371520996094e+00,6.027582168579101562e+00,3.064721822738647461e+00,4.561574459075927734e+00,7.437508583068847656e+00,2.866879463195800781e+00,4.943102359771728516e+00
4.207011795043945312e+01,1.202245712280273438e+00,5.395307064056396484e+00,7.038177967071533203e+00,6.592836380004882812e+00,5.999447345733642578e+00,8.331217765808105469e+00,7.608449935913085938e+00,3.851652145385742188e+00,2.553607702255249023e+00,4.861446857452392578e+00
4.257095336914062500e+01,1.973910212516784668e+00,6.089075088500976562e+00,7.188230991363525391e+00,7.194711208343505859e+00,6.118693351745605469e+00,7.795227527618408203e+00,6.672742843627929688e+00,3.505563020706176758e+00,2.486733675003051758e+00,4.799261093139648438e+00
4.307178497314453125e+01,2.496578931808471680e+00,5.037196636199951172e+00,6.996590137481689453e+00,7.133463382720947266e+00,5.962321758270263672e+00,7.450895309448242188e+00,6.339392662048339844e+00,5.201322555541992188e+00,2.636314868927001953e+00,4.999460697174072266e+00
4.357262039184570312e+01,3.198217153549194336e+00,4.279839038848876953e+00,7.031415939331054688e+00,7.219194889068603516e+00,5.871852397918701172e+00,6.936814785003662109e+00,6.237302780151367188e+00,5.864511966705322266e+00,2.693249225616455078e+00,5.078368186950683594e+00
4.407345581054687500e+01,3.875460624694824219e+00,3.985878467559814453e+00,7.125532150268554688e+00,7.291257858276367188e+00,5.791844367980957031e+00,6.365933418273925781e+00,6.205646514892578125e+00,6.125239849090576172e+00,2.712984085083007812e+00,5.089307308197021484e+00
4.457429122924804688e+01,4.450710296630859375e+00,3.966205358505249023e+00,7.222069263458251953e+00,7.319692611694335938e+00,5.740368843078613281e+00,5.816999912261962891e+00,6.160212516784667969e+00,6.270519733428955078e+00,2.739678382873535156e+00,5.081199645996093750e+00
4.507512664794921875e+01,4.915529727935791016e+00,4.175095558166503906e+00,7.200278759002685547e+00,7.329943180084228516e+00,5.715721607208251953e+00,5.312309265136718750e+00,6.127375125885009766e+00,6.398033618927001953e+00,2.749528169631958008e+00,5.086948871612548828e+00
4.557595825195312500e+01,5.291655063629150391e+00,4.641479015350341797e+00,6.996842384338378906e+00,7.344353199005126953e+00,5.695768833160400391e+00,4.847000122070312500e+00,6.224163055419921875e+00,6.477515220642089844e+00,2.724551200866699219e+00,5.106588840484619141e+00
4.607679367065429688e+01,5.945074081420898438e+00,5.114793777465820312e+00,6.887848854064941406e+00,7.308933734893798828e+00,5.695331573486328125e+00,4.537820339202880859e+00,6.596423149108886719e+00,6.130735874176025391e+00,2.794975280761718750e+00,5.087087154388427734e+00
4.657762908935546875e+01,6.006395816802978516e+00,5.603149890899658203e+00,6.743850231170654297e+00,7.395805835723876953e+00,5.639363288879394531e+00,4.246899127960205078e+00,5.755177497863769531e+00,6.782175064086914062e+00,2.688134193420410156e+00,5.117389202117919922e+00
4.707846450805664062e+01,6.229246139526367188e+00,6.242906570434570312e+00,6.416125774383544922e+00,7.530884742736816406e+00,5.584290027618408203e+00,4.117561340332031250e+00,5.128920555114746094e+00,7.304723739624023438e+00,2.537321567535400391e+00,5.171664237976074219e+00
4.757929992675781250e+01,6.539821147918701172e+00,6.957931518554687500e+00,6.078311443328857422e+00,7.682115077972412109e+00,5.538323402404785156e+00,4.088630676269531250e+00,4.609020709991455078e+00,7.702714443206787109e+00,2.383466482162475586e+00,5.233897686004638672e+00
4.808013534545898438e+01,6.817010402679443359e+00,7.416425228118896484e+00,6.015355110168457031e+00,7.773446559906005859e+00,5.513718128204345703e+00,4.013814926147460938e+00,4.108626365661621094e+00,7.895231723785400391e+00,2.312354326248168945e+00,5.265571117401123047e+00
4.858096694946289062e+01,6.839464187622070312e+00,7.630460739135742188e+00,5.186084747314453125e+00,7.909864425659179688e+00,5.427818298339843750e+00,4.085908412933349609e+00,3.203487157821655273e+00,7.981883525848388672e+00,2.010046482086181641e+00,5.345023632049560547e+00
4.908180236816406250e+01,6.910614967346191406e+00,7.639168739318847656e+00,5.191624641418457031e+00,7.867144107818603516e+00,5.413127422332763672e+00,3.843706130981445312e+00,2.819367885589599609e+00,7.551706790924072266e+00,2.005201101303100586e+00,5.327295780181884766e+00
4.958263778686523438e+01,7.033570766448974609e+00,7.735061168670654297e+00,5.277517795562744141e+00,7.856366157531738281e+00,5.404613494873046875e+00,3.669693946838378906e+00,2.511957406997680664e+00,7.262719154357910156e+00,1.988003611564636230e+00,5.319812297821044922e+00
5.008347320556640625e+01,7.158255577087402344e+00,7.841948032379150391e+00,5.383947372436523438e+00,7.856790542602539062e+00,5.398522853851318359e+00,3.515946865081787109e+00,2.248939752578735352e+00,6.986654281616210938e+00,1.960525035858154297e+00,5.314424991607666016e+00
5.058430862426757812e+01,2.382032632827758789e+00,7.023430824279785156e+00,7.490401744842529297e+00,7.692830085754394531e+00,5.936727046966552734e+00,7.397852420806884766e+00,6.462182521820068359e+00,1.827759265899658203e+00,2.242961883544921875e+00,5.059954166412353516e+00
5.108514022827148438e+01,2.736518144607543945e+00,6.186652660369873047e+00,7.231137752532958984e+00,7.662011623382568359e+00,5.754837036132812500e+00,7.059094429016113281e+00,6.724755287170410156e+00,3.155757904052734375e+00,2.352301836013793945e+00,5.159912586212158203e+00
5.158597564697265625e+01,3.339520454406738281e+00,5.530378341674804688e+00,7.325333595275878906e+00,7.700861454010009766e+00,5.647513866424560547e+00,6.731754779815673828e+00,6.744262695312500000e+00,3.925371408462524414e+00,2.270358562469482422e+00,5.186659812927246094e+00
5.208681106567382812e+01,3.992212057113647461e+00,5.226343631744384766e+00,7.396426200866699219e+00,7.766674518585205078e+00,5.583909511566162109e+00,6.281692028045654297e+00,6.797295570373535156e+00,4.321217060089111328e+00,2.149218797683715820e+00,5.191228866577148438e+00
5.258764648437500000e+01,4.593986988067626953e+00,5.149022579193115234e+00,7.399981021881103516e+00,7.815229415893554688e+00,5.555464744567871094e+00,5.701344966888427734e+00,7.120956420898437500e+00,4.365699291229248047e+00,2.068861484527587891e+00,5.183804512023925781e+00
