time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6
1.906354546546936035e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.006689071655273438e+00,1.000499963760375977e+00,5.760803818702697754e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.107023477554321289e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.207357883453369141e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.307692289352416992e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.408026695251464844e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.508361101150512695e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.608695745468139648e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.709030151367187500e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.809364557266235352e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
2.909698963165283203e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.010033369064331055e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.110367774963378906e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.210702419281005859e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.311036825180053711e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.411371231079101562e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.511705636978149414e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.612040042877197266e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.712374687194824219e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.812709093093872070e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
3.913043498992919922e+00,1.000499963760375977e+00,5.760806426405906677e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.013378143310546875e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.113712310791015625e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.214046955108642578e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.314381122589111328e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.414715766906738281e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.515049934387207031e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.615384578704833984e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.715719223022460938e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.816053390502929688e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
4.916388034820556641e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.016722202301025391e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.117056846618652344e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.217391490936279297e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.317725658416748047e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.418060302734375000e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.518394470214843750e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.618729114532470703e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.719063758850097656e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.819397926330566406e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
5.919732570648193359e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.020066738128662109e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.120401382446289062e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.220735549926757812e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.321070194244384766e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.421404838562011719e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.521739006042480469e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.622073650360107422e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.722407817840576172e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.822742462158203125e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
6.923077106475830078e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.023411273956298828e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.123745918273925781e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.224080085754394531e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.324414730072021484e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.424749374389648438e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.525083541870117188e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.625418186187744141e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.725752353668212891e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.826086997985839844e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
7.926421642303466797e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.026756286621093750e+00,1.000499963760375977e+00,5.760805681347846985e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.127090454101562500e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.227424621582031250e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.327758789062500000e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.428093910217285156e+00,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.528428077697753906e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.628762245178222656e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.729097366333007812e+00,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.829431533813476562e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
8.929765701293945312e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.030099868774414062e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.130434989929199219e+00,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.230769157409667969e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.331103324890136719e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.431438446044921875e+00,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.531772613525390625e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.632106781005859375e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.732441902160644531e+00,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.832776069641113281e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
9.933110237121582031e+00,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.003344440460205078e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.013377952575683594e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.023411369323730469e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.033444786071777344e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.043478298187255859e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.053511714935302734e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.063545131683349609e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.073578548431396484e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.083612060546875000e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.093645477294921875e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.103678894042968750e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.113712406158447266e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.123745822906494141e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.133779239654541016e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.143812751770019531e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.153846168518066406e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.163879585266113281e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.173913002014160156e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.183946514129638672e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.193979930877685547e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.204013347625732422e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.214046859741210938e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.224080276489257812e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.234113693237304688e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.244147109985351562e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.254180622100830078e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.264214038848876953e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.274247455596923828e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.284280967712402344e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.294314384460449219e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.304347801208496094e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.314381313323974609e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.324414730072021484e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.334448146820068359e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.344481563568115234e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.354515075683593750e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.364548492431640625e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.374581909179687500e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.384615421295166016e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.394648838043212891e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.404682254791259766e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.414715671539306641e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.424749183654785156e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.434782600402832031e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.444816017150878906e+01,1.000499963760375977e+00,5.760811269283294678e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
1.454849529266357422e+01,1.000499963760375977e+00,5.760798975825309753e-02,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00,1.000499963760375977e+00
