time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13
6.510851383209228516e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
7.011686325073242188e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
7.512520790100097656e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
8.013355255126953125e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
8.514190673828125000e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
9.015025138854980469e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
9.515859603881835938e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,1.202346205711364746e+00,6.480118036270141602e-01,5.679560184478759766e+00,6.598033905029296875e+00,5.000005245208740234e+00,5.000005245208740234e+00,8.266454696655273438e+00,4.497553825378417969e+00,3.542155742645263672e+00
1.001669406890869141e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.277490377426147461e+00,7.298697829246520996e-01,1.856595754623413086e+00,3.110043525695800781e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.613515853881835938e+00,7.557882308959960938e+00,7.030955314636230469e+00
1.051752948760986328e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.676977872848510742e+00,9.133494496345520020e-01,2.667857170104980469e+00,3.345636129379272461e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.425951480865478516e+00,7.019800186157226562e+00,6.612309455871582031e+00
1.101836395263671875e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.807466030120849609e+00,9.414619207382202148e-01,3.160854339599609375e+00,3.840268850326538086e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.362568855285644531e+00,6.532672405242919922e+00,6.142317771911621094e+00
1.151919841766357422e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.851799964904785156e+00,9.473829865455627441e-01,3.661249637603759766e+00,4.149412631988525391e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.341558933258056641e+00,6.328666210174560547e+00,5.782086372375488281e+00
1.202003383636474609e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.867239952087402344e+00,9.493604302406311035e-01,4.022850036621093750e+00,4.418243885040283203e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.334894180297851562e+00,5.995044708251953125e+00,5.600365161895751953e+00
1.252086830139160156e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.872767686843872070e+00,9.500356912612915039e-01,4.420114517211914062e+00,4.590606212615966797e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.333212375640869141e+00,5.838083744049072266e+00,5.435737609863281250e+00
1.302170276641845703e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.874864101409912109e+00,9.502653479576110840e-01,4.587097644805908203e+00,4.724381923675537109e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.333184719085693359e+00,5.455289363861083984e+00,5.320363998413085938e+00
1.352253723144531250e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.875711202621459961e+00,9.503446817398071289e-01,4.816535949707031250e+00,4.834799766540527344e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.333525657653808594e+00,5.254370212554931641e+00,5.245427131652832031e+00
1.402337265014648438e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.875974893569946289e+00,9.503724575042724609e-01,5.014894008636474609e+00,4.921692371368408203e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.333567619323730469e+00,5.085869789123535156e+00,5.189862728118896484e+00
1.452420711517333984e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.875886678695678711e+00,9.503821730613708496e-01,5.184552192687988281e+00,4.990104198455810547e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.333081245422363281e+00,4.942504882812500000e+00,5.146975040435791016e+00
1.502504158020019531e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.875557899475097656e+00,9.503852128982543945e-01,5.328578948974609375e+00,5.044420242309570312e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.332078456878662109e+00,4.819432735443115234e+00,5.113138198852539062e+00
1.552587604522705078e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.875048637390136719e+00,9.503849744796752930e-01,5.450373172760009766e+00,5.087901592254638672e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.330629825592041016e+00,4.713268280029296875e+00,5.085958003997802734e+00
1.602671051025390625e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.874391794204711914e+00,9.503833651542663574e-01,5.553254604339599609e+00,5.123012542724609375e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.328786373138427734e+00,4.621454238891601562e+00,5.063811302185058594e+00
1.652754592895507812e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.873595714569091797e+00,9.503841400146484375e-01,5.640237331390380859e+00,5.151613712310791016e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.326560497283935547e+00,4.541937351226806641e+00,5.045566558837890625e+00
1.702838134765625000e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.872660398483276367e+00,9.503841400146484375e-01,5.713933467864990234e+00,5.175109863281250000e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.323946952819824219e+00,4.472998619079589844e+00,5.030404567718505859e+00
1.752921485900878906e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.311034977436065674e-01,1.068558931350708008e+00,3.184192657470703125e+00,1.535817265510559082e+00,5.909931659698486328e+00,5.244325160980224609e+00,5.000005245208740234e+00,8.799947738647460938e+00,7.169612884521484375e+00,4.470391273498535156e+00,5.038781166076660156e+00
1.803005027770996094e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,3.574927806854248047e+00,9.049692749977111816e-01,1.973067283630371094e+00,3.780111372470855713e-01,5.893694400787353516e+00,5.236786365509033203e+00,5.000005245208740234e+00,6.178389549255371094e+00,8.191500663757324219e+00,4.483535289764404297e+00,5.056668281555175781e+00
1.853088569641113281e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.765163898468017578e+00,1.221623897552490234e+00,1.997399091720581055e+00,9.029690623283386230e-01,5.885115623474121094e+00,5.277578353881835938e+00,5.000005245208740234e+00,5.629486083984375000e+00,7.719319343566894531e+00,4.475392818450927734e+00,5.049849510192871094e+00
1.903171920776367188e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.172168731689453125e+00,1.266963601112365723e+00,2.192213773727416992e+00,9.261531829833984375e-01,5.776208400726318359e+00,5.264751911163330078e+00,5.000005245208740234e+00,5.438857555389404297e+00,7.637958049774169922e+00,4.577451705932617188e+00,5.048718929290771484e+00
1.953255462646484375e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.360421657562255859e+00,1.279440999031066895e+00,2.361161947250366211e+00,9.316221475601196289e-01,5.630850791931152344e+00,5.226083755493164062e+00,5.000005245208740234e+00,5.421545505523681641e+00,7.550150394439697266e+00,4.690154552459716797e+00,5.058267593383789062e+00
2.003338813781738281e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.613751411437988281e+00,1.283658623695373535e+00,2.487511157989501953e+00,9.374695420265197754e-01,5.509098529815673828e+00,5.182351112365722656e+00,5.000005245208740234e+00,5.623534202575683594e+00,7.484672546386718750e+00,4.771667003631591797e+00,5.072495937347412109e+00
2.053422355651855469e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.399340629577636719e+00,1.285234093666076660e+00,2.578785896301269531e+00,9.415318965911865234e-01,5.433784961700439453e+00,5.147068977355957031e+00,5.000005245208740234e+00,5.353487491607666016e+00,7.439240932464599609e+00,4.813101768493652344e+00,5.084702968597412109e+00
2.103505897521972656e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.374917030334472656e+00,1.285769224166870117e+00,2.641527891159057617e+00,9.441916942596435547e-01,5.402090549468994141e+00,5.122388362884521484e+00,5.000005245208740234e+00,5.315866470336914062e+00,7.397278308868408203e+00,4.818252086639404297e+00,5.088373661041259766e+00
2.153589248657226562e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.489604473114013672e+00,1.285961747169494629e+00,2.686589717864990234e+00,9.459381103515625000e-01,5.406723022460937500e+00,5.112751960754394531e+00,5.000005245208740234e+00,5.439996719360351562e+00,7.364627838134765625e+00,4.798757076263427734e+00,5.088116168975830078e+00
2.203672790527343750e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.502042293548583984e+00,1.286033868789672852e+00,2.723045825958251953e+00,9.471063613891601562e-01,5.435395240783691406e+00,5.113563537597656250e+00,5.000005245208740234e+00,5.452513217926025391e+00,7.349268436431884766e+00,4.761851310729980469e+00,5.083327293395996094e+00
2.253756332397460938e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.461058616638183594e+00,1.286068201065063477e+00,2.752826929092407227e+00,9.479140639305114746e-01,5.479496955871582031e+00,5.121573448181152344e+00,5.000005245208740234e+00,5.406373977661132812e+00,7.343797206878662109e+00,4.714739799499511719e+00,5.075529575347900391e+00
2.303839683532714844e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.416035175323486328e+00,1.286090135574340820e+00,2.776345729827880859e+00,9.484900236129760742e-01,5.531866073608398438e+00,5.133863449096679688e+00,5.000005245208740234e+00,5.356047153472900391e+00,7.340980052947998047e+00,4.662056922912597656e+00,5.065928459167480469e+00
2.353923225402832031e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.394417762756347656e+00,1.286144137382507324e+00,2.794445037841796875e+00,9.489176869392395020e-01,5.587613582611083984e+00,5.148331642150878906e+00,5.000005245208740234e+00,5.331908226013183594e+00,7.337756633758544922e+00,4.607239246368408203e+00,5.055514335632324219e+00
2.404006767272949219e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.396534442901611328e+00,1.286341190338134766e+00,2.808392763137817383e+00,9.492576122283935547e-01,5.643454074859619141e+00,5.163533210754394531e+00,5.000005245208740234e+00,5.334274291992187500e+00,7.334027290344238281e+00,4.552628517150878906e+00,5.044967174530029297e+00
2.454090118408203125e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.402108669281005859e+00,1.287085294723510742e+00,2.819369316101074219e+00,9.495779871940612793e-01,5.697303295135498047e+00,5.178553104400634766e+00,5.000005245208740234e+00,5.340679645538330078e+00,7.330512046813964844e+00,4.499798774719238281e+00,5.034728527069091797e+00
2.504173660278320312e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.401876449584960938e+00,1.289957642555236816e+00,2.828059673309326172e+00,9.499754905700683594e-01,5.747939109802246094e+00,5.192843914031982422e+00,5.000005245208740234e+00,5.341722965240478516e+00,7.327207565307617188e+00,4.449742317199707031e+00,5.025060653686523438e+00
2.554257011413574219e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.395570278167724609e+00,1.300633072853088379e+00,2.834951639175415039e+00,9.506879448890686035e-01,5.794726848602294922e+00,5.206116676330566406e+00,5.000005245208740234e+00,5.340947628021240234e+00,7.323971271514892578e+00,4.403035640716552734e+00,5.016100883483886719e+00
2.604340553283691406e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.370279788970947266e+00,1.335973143577575684e+00,2.840480327606201172e+00,9.519051909446716309e-01,5.837414741516113281e+00,5.218241691589355469e+00,5.000005245208740234e+00,5.354099273681640625e+00,7.320680141448974609e+00,4.359961986541748047e+00,5.007908344268798828e+00
2.654424095153808594e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.262086391448974609e+00,1.435730576515197754e+00,2.845011472702026367e+00,9.534794092178344727e-01,5.875997066497802734e+00,5.229186534881591797e+00,5.000005245208740234e+00,5.444196701049804688e+00,7.317223072052001953e+00,4.320611953735351562e+00,5.000491619110107422e+00
2.704507446289062500e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.965555667877197266e+00,1.682160139083862305e+00,2.848783016204833984e+00,9.555434584617614746e-01,5.910626888275146484e+00,5.238989353179931641e+00,5.000005245208740234e+00,5.673244953155517578e+00,7.313562870025634766e+00,4.284920215606689453e+00,4.993822574615478516e+00
2.754590988159179688e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.562123298645019531e+00,2.272005558013916016e+00,2.852023601531982422e+00,9.597069621086120605e-01,5.941578865051269531e+00,5.247734546661376953e+00,5.000005245208740234e+00,5.895657062530517578e+00,7.309632301330566406e+00,4.252691745758056641e+00,4.987842559814453125e+00
2.804674530029296875e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,4.793050289154052734e+00,3.658492565155029297e+00,2.856459379196166992e+00,9.620618224143981934e-01,5.969063758850097656e+00,5.255462646484375000e+00,5.000005245208740234e+00,5.573823928833007812e+00,7.304396629333496094e+00,4.223816871643066406e+00,4.982536792755126953e+00
2.854757881164550781e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.944971084594726562e+00,5.503988742828369141e+00,2.858325004577636719e+00,9.514009356498718262e-01,5.993213653564453125e+00,5.262162685394287109e+00,5.000005245208740234e+00,4.452910900115966797e+00,7.300617694854736328e+00,4.198305130004882812e+00,4.977960109710693359e+00
2.904841423034667969e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,6.883591175079345703e+00,6.707274913787841797e+00,2.855915307998657227e+00,9.388073682785034180e-01,6.014611244201660156e+00,5.268070220947265625e+00,5.000005245208740234e+00,3.355180501937866211e+00,7.298455238342285156e+00,4.175577640533447266e+00,4.973932743072509766e+00
2.954924964904785156e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,6.559649944305419922e+00,6.493711948394775391e+00,2.853631734848022461e+00,9.342185258865356445e-01,6.033697605133056641e+00,5.273354053497314453e+00,5.000005245208740234e+00,3.693083524703979492e+00,7.293975353240966797e+00,4.155162811279296875e+00,4.970306396484375000e+00
3.005008316040039062e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.620594501495361328e+00,5.631440639495849609e+00,2.852140903472900391e+00,9.353686571121215820e-01,6.050642967224121094e+00,5.278050422668457031e+00,5.000005245208740234e+00,4.558546066284179688e+00,7.287261009216308594e+00,4.136919498443603516e+00,4.967061519622802734e+00
3.055091857910156250e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.216253757476806641e+00,5.225640773773193359e+00,2.850514411926269531e+00,9.375514984130859375e-01,6.065595626831054688e+00,5.282186508178710938e+00,5.000005245208740234e+00,4.859566211700439453e+00,7.279545307159423828e+00,4.120731830596923828e+00,4.964195251464843750e+00
3.105175209045410156e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.075750350952148438e+00,5.079635620117187500e+00,2.848489999771118164e+00,9.395757317543029785e-01,6.078769207000732422e+00,5.285818576812744141e+00,5.000005245208740234e+00,4.952397346496582031e+00,7.271087169647216797e+00,4.106403827667236328e+00,4.961671829223632812e+00
3.155258750915527344e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.026560306549072266e+00,5.027979373931884766e+00,2.846047401428222656e+00,9.413179755210876465e-01,6.090366840362548828e+00,5.289008617401123047e+00,5.000005245208740234e+00,4.983498096466064453e+00,7.261881828308105469e+00,4.093734264373779297e+00,4.959451675415039062e+00
3.205342102050781250e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.009277820587158203e+00,5.009764671325683594e+00,2.843187570571899414e+00,9.427827596664428711e-01,6.100576400756835938e+00,5.291807651519775391e+00,5.000005245208740234e+00,4.994263648986816406e+00,7.251892089843750000e+00,4.082540035247802734e+00,4.957499027252197266e+00
3.255425643920898438e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.003224849700927734e+00,5.003384113311767578e+00,2.839923143386840820e+00,9.440326690673828125e-01,6.109561443328857422e+00,5.294268131256103516e+00,5.000005245208740234e+00,4.998013973236083984e+00,7.241094112396240234e+00,4.072655200958251953e+00,4.955780982971191406e+00
3.305509185791015625e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.001116752624511719e+00,5.001166343688964844e+00,2.836270809173583984e+00,9.450712800025939941e-01,6.117471694946289062e+00,5.296429634094238281e+00,5.000005245208740234e+00,4.999317646026611328e+00,7.229491710662841797e+00,4.063930034637451172e+00,4.954272270202636719e+00
3.355592727661132812e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000387191772460938e+00,5.000401496887207031e+00,2.832252740859985352e+00,9.459528326988220215e-01,6.124433994293212891e+00,5.298328399658203125e+00,5.000005245208740234e+00,4.999769210815429688e+00,7.217109203338623047e+00,4.056229114532470703e+00,4.952945232391357422e+00
3.405676269531250000e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000135898590087891e+00,5.000139713287353516e+00,2.827895164489746094e+00,9.466914534568786621e-01,6.130561351776123047e+00,5.300000667572021484e+00,5.000005245208740234e+00,4.999924182891845703e+00,7.203993797302246094e+00,4.049437046051025391e+00,4.951776981353759766e+00
3.455759429931640625e+01,3.255267143249511719e-01,4.763315200805664062e+00,8.793674468994140625e+00,8.686069488525390625e+00,8.918752670288085938e+00,7.838939666748046875e+00,8.591423034667968750e+00,6.198671340942382812e+00,5.325634479522705078e+00,8.899791717529296875e+00,1.010521769523620605e+00,2.157196044921875000e+00,4.004907608032226562e+00,4.931909084320068359e+00
3.505842971801757812e+01,1.046720862388610840e+00,5.340118408203125000e+00,9.562131881713867188e+00,9.485506057739257812e+00,9.676350593566894531e+00,9.712149620056152344e+00,9.865254402160644531e+00,6.387850284576416016e+00,5.423429012298583984e+00,8.495025634765625000e+00,2.881499528884887695e-01,1.601800471544265747e-01,3.745451211929321289e+00,4.838382720947265625e+00
3.555926513671875000e+01,1.889448642730712891e+00,2.261490583419799805e+00,8.283458709716796875e+00,8.959788322448730469e+00,9.114354133605957031e+00,8.825155258178710938e+00,9.103463172912597656e+00,6.465184211730957031e+00,5.492205142974853516e+00,7.914571762084960938e+00,6.522566676139831543e-01,8.852679133415222168e-01,3.656247854232788086e+00,4.774356842041015625e+00
3.606010055541992188e+01,2.635289430618286133e+00,8.123405575752258301e-01,2.708513021469116211e+00,6.706409454345703125e+00,2.911333322525024414e+00,6.581951618194580078e+00,2.341904401779174805e+00,6.188602447509765625e+00,5.346807956695556641e+00,7.327697753906250000e+00,4.322148323059082031e+00,4.770171165466308594e+00,4.025154590606689453e+00,4.911849975585937500e+00
3.656093597412109375e+01,3.415045738220214844e+00,5.665007233619689941e-01,1.527531266212463379e+00,5.810517787933349609e+00,1.350693345069885254e+00,5.995350837707519531e+00,1.055045247077941895e+00,6.139867305755615234e+00,5.319302082061767578e+00,6.773701667785644531e+00,5.555893898010253906e+00,5.610676765441894531e+00,4.100080490112304688e+00,4.936025619506835938e+00
3.706177139282226562e+01,4.100616931915283203e+00,5.189234018325805664e-01,1.164008736610412598e+00,5.185289859771728516e+00,8.475657105445861816e-01,5.573582649230957031e+00,6.115463972091674805e-01,6.125326156616210938e+00,5.310539722442626953e+00,6.298406600952148438e+00,5.943082332611083984e+00,5.985843181610107422e+00,4.130359649658203125e+00,4.945550441741943359e+00
3.756260299682617188e+01,4.673810958862304688e+00,5.132629871368408203e-01,9.945644736289978027e-01,4.768323421478271484e+00,6.032238006591796875e-01,5.009825229644775391e+00,3.120879232883453369e-01,6.118328094482421875e+00,5.304236412048339844e+00,5.901913642883300781e+00,6.097972393035888672e+00,6.259810924530029297e+00,4.159694671630859375e+00,4.953248023986816406e+00
3.806343841552734375e+01,5.160789966583251953e+00,5.213980078697204590e-01,9.040165543556213379e-01,4.530597209930419922e+00,5.194414854049682617e-01,4.358580112457275391e+00,1.496081948280334473e-01,6.108896255493164062e+00,5.304450511932373047e+00,5.590878486633300781e+00,6.155411720275878906e+00,6.385217189788818359e+00,4.185471534729003906e+00,4.963639736175537109e+00
