time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5
1.001669406890869141e+01,6.395229339599609375e+00,8.692921638488769531e+00,3.823110163211822510e-01,4.907577991485595703e+00,4.259699881076812744e-01,8.691211700439453125e+00
1.051752948760986328e+01,7.288960456848144531e+00,8.764663696289062500e+00,4.818127751350402832e-01,2.891318559646606445e+00,3.316012620925903320e-01,8.631096839904785156e+00
1.101836395263671875e+01,7.581091403961181641e+00,8.807991981506347656e+00,7.876439094543457031e-01,2.087953805923461914e+00,2.831374108791351318e-01,8.459207534790039062e+00
1.151919841766357422e+01,7.687304496765136719e+00,8.831808090209960938e+00,1.276912808418273926e+00,1.779539585113525391e+00,2.614524662494659424e-01,8.213064193725585938e+00
1.202003383636474609e+01,7.733896255493164062e+00,8.844573974609375000e+00,1.908630013465881348e+00,1.627623677253723145e+00,2.544896006584167480e-01,7.896147251129150391e+00
1.252086830139160156e+01,7.763669490814208984e+00,8.849268913269042969e+00,2.647984027862548828e+00,1.534278869628906250e+00,2.561108171939849854e-01,7.543067932128906250e+00
1.302170276641845703e+01,7.796244621276855469e+00,8.812176704406738281e+00,3.942775487899780273e+00,1.517808675765991211e+00,2.454193681478500366e-01,8.153163909912109375e+00
1.352253723144531250e+01,7.795564651489257812e+00,8.813488960266113281e+00,4.476143360137939453e+00,1.502784132957458496e+00,2.481439560651779175e-01,6.996962070465087891e+00
1.402337265014648438e+01,7.803351879119873047e+00,8.793105125427246094e+00,5.012649536132812500e+00,1.526254892349243164e+00,2.547029554843902588e-01,6.106159687042236328e+00
1.452420711517333984e+01,7.811148166656494141e+00,8.775169372558593750e+00,5.513085842132568359e+00,1.546118736267089844e+00,2.689763605594635010e-01,5.355671882629394531e+00
1.502504158020019531e+01,7.813672542572021484e+00,8.759860038757324219e+00,5.976923465728759766e+00,1.556948781013488770e+00,2.900175154209136963e-01,4.713088512420654297e+00
1.552587604522705078e+01,7.808715820312500000e+00,8.744258880615234375e+00,6.397511482238769531e+00,1.561630129814147949e+00,3.169214129447937012e-01,4.151821136474609375e+00
1.602671051025390625e+01,7.795736789703369141e+00,8.726040840148925781e+00,6.766972541809082031e+00,1.563754200935363770e+00,3.491826951503753662e-01,3.653842449188232422e+00
1.652754592895507812e+01,7.774834156036376953e+00,8.703886032104492188e+00,7.082790374755859375e+00,1.565947413444519043e+00,3.866331875324249268e-01,3.209660768508911133e+00
1.702838134765625000e+01,7.746294498443603516e+00,8.677202224731445312e+00,7.348442077636718750e+00,1.569923281669616699e+00,4.292941689491271973e-01,2.814381361007690430e+00
1.752921485900878906e+01,8.870721817016601562e+00,1.947802305221557617e+00,8.238849639892578125e+00,1.866385042667388916e-01,8.236408233642578125e+00,8.545179367065429688e+00
1.803005027770996094e+01,8.696473121643066406e+00,2.231195926666259766e+00,8.996990203857421875e+00,3.784815669059753418e-01,8.255552291870117188e+00,6.576392650604248047e+00
1.853088569641113281e+01,8.741071701049804688e+00,1.460429668426513672e+00,8.187078475952148438e+00,2.976474165916442871e-01,8.145838737487792969e+00,2.693615913391113281e+00
1.903171920776367188e+01,8.763398170471191406e+00,1.924608588218688965e+00,7.580871582031250000e+00,2.712884545326232910e-01,7.945966243743896484e+00,2.924622774124145508e+00
1.953255462646484375e+01,8.716210365295410156e+00,5.928266048431396484e+00,6.826369285583496094e+00,2.922277748584747314e-01,8.422391891479492188e+00,7.167026996612548828e+00
2.003338813781738281e+01,8.736699104309082031e+00,7.576033115386962891e+00,6.235805034637451172e+00,2.999278903007507324e-01,8.170097351074218750e+00,6.728706359863281250e+00
2.053422355651855469e+01,8.733733177185058594e+00,4.903347015380859375e+00,6.480989933013916016e+00,2.439116686582565308e-01,6.865205287933349609e+00,4.572403430938720703e+00
2.103505897521972656e+01,8.701894760131835938e+00,5.378359794616699219e+00,5.950877666473388672e+00,2.573704719543457031e-01,5.637863636016845703e+00,4.657637596130371094e+00
2.153589248657226562e+01,8.670615196228027344e+00,5.878450870513916016e+00,5.693904399871826172e+00,2.819686233997344971e-01,4.754727363586425781e+00,4.773936271667480469e+00
2.203672790527343750e+01,8.639744758605957031e+00,6.342435836791992188e+00,5.576055049896240234e+00,3.158396482467651367e-01,4.077492713928222656e+00,4.838350772857666016e+00
2.253756332397460938e+01,8.606921195983886719e+00,6.734066009521484375e+00,5.556865692138671875e+00,3.575712740421295166e-01,3.527985095977783203e+00,4.847196578979492188e+00
2.303839683532714844e+01,8.571144104003906250e+00,7.049923419952392578e+00,5.608292579650878906e+00,4.064731001853942871e-01,3.072773218154907227e+00,4.802537441253662109e+00
2.353923225402832031e+01,8.532474517822265625e+00,7.300933837890625000e+00,5.710667610168457031e+00,4.623613357543945312e-01,2.693288087844848633e+00,4.709663391113281250e+00
2.404006767272949219e+01,8.491312026977539062e+00,7.501331806182861328e+00,5.849836349487304688e+00,5.252319574356079102e-01,2.375933408737182617e+00,4.575739860534667969e+00
2.454090118408203125e+01,8.448033332824707031e+00,7.663713455200195312e+00,6.014846801757812500e+00,5.949742794036865234e-01,2.109449625015258789e+00,4.408386707305908203e+00
2.504173660278320312e+01,8.402907371520996094e+00,7.797744274139404297e+00,6.196776390075683594e+00,6.711035966873168945e-01,1.884399056434631348e+00,4.214933395385742188e+00
2.554257011413574219e+01,8.356203079223632812e+00,7.910457134246826172e+00,6.388091564178466797e+00,7.524999976158142090e-01,1.693052411079406738e+00,4.002092838287353516e+00
2.604340553283691406e+01,8.308300971984863281e+00,8.006825447082519531e+00,6.582402229309082031e+00,8.372286558151245117e-01,1.529193162918090820e+00,3.775880098342895508e+00
2.654424095153808594e+01,8.259844779968261719e+00,8.090369224548339844e+00,6.774397850036621094e+00,9.224876165390014648e-01,1.387905240058898926e+00,3.541628122329711914e+00
2.704507446289062500e+01,8.211752891540527344e+00,8.163529396057128906e+00,6.959922313690185547e+00,1.004809379577636719e+00,1.265388011932373047e+00,3.304064512252807617e+00
2.754590988159179688e+01,8.165077209472656250e+00,8.227629661560058594e+00,7.136032104492187500e+00,1.080674529075622559e+00,1.159449458122253418e+00,3.067242383956909180e+00
2.804674530029296875e+01,8.120595932006835938e+00,8.282516479492187500e+00,7.300953388214111328e+00,1.147599697113037109e+00,1.070232391357421875e+00,2.834477186203002930e+00
2.854757881164550781e+01,8.078316688537597656e+00,8.327135086059570312e+00,7.453835010528564453e+00,1.205052256584167480e+00,9.991351366043090820e-01,2.608433246612548828e+00
2.904841423034667969e+01,8.037448883056640625e+00,8.360699653625488281e+00,7.594498157501220703e+00,1.254306197166442871e+00,9.467338323593139648e-01,2.391273498535156250e+00
2.954924964904785156e+01,7.996726036071777344e+00,8.383300781250000000e+00,7.723223209381103516e+00,1.297501564025878906e+00,9.120200276374816895e-01,2.184687376022338867e+00
3.005008316040039062e+01,7.954714298248291016e+00,8.395750045776367188e+00,7.840623378753662109e+00,1.336862683296203613e+00,8.929381966590881348e-01,1.989871740341186523e+00
3.055091857910156250e+01,7.910041809082031250e+00,8.399226188659667969e+00,7.947515487670898438e+00,1.374279141426086426e+00,8.870908617973327637e-01,1.807546257972717285e+00
3.105175209045410156e+01,7.861476898193359375e+00,8.395015716552734375e+00,8.044802665710449219e+00,1.411192893981933594e+00,8.921716809272766113e-01,1.638020277023315430e+00
3.155258750915527344e+01,7.807892799377441406e+00,8.384382247924804688e+00,8.133407592773437500e+00,1.448696255683898926e+00,9.060692191123962402e-01,1.481271982192993164e+00
3.205342102050781250e+01,7.748288154602050781e+00,8.368572235107421875e+00,8.214221954345703125e+00,1.487511754035949707e+00,9.268263578414916992e-01,1.337033510208129883e+00
3.255425643920898438e+01,7.681741237640380859e+00,8.348789215087890625e+00,8.288065910339355469e+00,1.528158545494079590e+00,9.525935053825378418e-01,1.204861283302307129e+00
3.305509185791015625e+01,7.607431411743164062e+00,8.326235771179199219e+00,8.355690002441406250e+00,1.570897221565246582e+00,9.815406799316406250e-01,1.084197521209716797e+00
3.355592727661132812e+01,7.524647712707519531e+00,8.302101135253906250e+00,8.417758941650390625e+00,1.615790367126464844e+00,1.011871457099914551e+00,9.744063615798950195e-01
3.405676269531250000e+01,7.432830333709716797e+00,8.277528762817382812e+00,8.474862098693847656e+00,1.662709474563598633e+00,1.041852712631225586e+00,8.748082518577575684e-01
3.455759429931640625e+01,3.823575675487518311e-01,6.114534854888916016e+00,8.663152694702148438e+00,8.822556495666503906e+00,7.274566173553466797e+00,2.548284828662872314e-01
3.505842971801757812e+01,6.720018386840820312e-01,7.626313686370849609e+00,8.659447669982910156e+00,8.558286666870117188e+00,4.599855422973632812e+00,4.775893092155456543e-01
3.555926513671875000e+01,9.761266112327575684e-01,4.472941398620605469e+00,8.532596588134765625e+00,8.330168724060058594e+00,5.089298248291015625e+00,6.296573877334594727e-01
3.606010055541992188e+01,1.882893562316894531e+00,2.075244426727294922e+00,8.523170471191406250e+00,7.834758281707763672e+00,7.022703170776367188e+00,5.830731391906738281e-01
3.656093597412109375e+01,3.170321702957153320e+00,1.139735221862792969e+00,8.537473678588867188e+00,7.000090599060058594e+00,8.037792205810546875e+00,5.708508491516113281e-01
3.706177139282226562e+01,4.503063678741455078e+00,8.257492780685424805e-01,8.500036239624023438e+00,5.948165893554687500e+00,8.318202972412109375e+00,6.308170557022094727e-01
3.756260299682617188e+01,5.752649784088134766e+00,8.096118569374084473e-01,8.366208076477050781e+00,4.988475799560546875e+00,8.318276405334472656e+00,7.991236448287963867e-01
3.806343841552734375e+01,7.475303173065185547e+00,9.636705517768859863e-01,8.189030647277832031e+00,4.555771350860595703e+00,8.279613494873046875e+00,1.096690535545349121e+00
3.856427383422851562e+01,6.969223976135253906e+00,1.226321101188659668e+00,7.933146953582763672e+00,3.129761457443237305e+00,8.160816192626953125e+00,1.504574775695800781e+00
3.906510925292968750e+01,7.410490036010742188e+00,1.560819745063781738e+00,7.663747310638427734e+00,2.550557374954223633e+00,7.994852066040039062e+00,2.001289129257202148e+00
3.956594467163085938e+01,7.707535266876220703e+00,1.954360008239746094e+00,7.378439426422119141e+00,2.094001054763793945e+00,7.798683643341064453e+00,2.544981718063354492e+00
4.006677627563476562e+01,7.915940284729003906e+00,2.389096975326538086e+00,7.071053028106689453e+00,1.738181233406066895e+00,7.562533378601074219e+00,3.084035634994506836e+00
4.056761169433593750e+01,8.070061683654785156e+00,2.865404129028320312e+00,6.763018131256103516e+00,1.460281610488891602e+00,7.327852249145507812e+00,3.580804109573364258e+00
4.106844711303710938e+01,8.161111831665039062e+00,3.780450582504272461e+00,6.948533058166503906e+00,1.242220997810363770e+00,7.876250743865966797e+00,4.358353614807128906e+00
4.156928253173828125e+01,8.254895210266113281e+00,4.171461105346679688e+00,6.492248058319091797e+00,1.064530372619628906e+00,7.289337635040283203e+00,4.573123455047607422e+00
4.207011795043945312e+01,2.305897712707519531e+00,4.383263111114501953e+00,7.020658969879150391e+00,7.578906059265136719e+00,6.106378078460693359e+00,5.353257179260253906e+00
4.257095336914062500e+01,3.171749830245971680e+00,4.814470291137695312e+00,6.351510524749755859e+00,6.954271793365478516e+00,5.689993381500244141e+00,4.944144248962402344e+00
4.307178497314453125e+01,3.853816986083984375e+00,4.778253078460693359e+00,5.821380138397216797e+00,6.339162349700927734e+00,5.562376499176025391e+00,4.849964141845703125e+00
4.357262039184570312e+01,4.550773143768310547e+00,4.603314876556396484e+00,5.483452796936035156e+00,5.608855247497558594e+00,5.549972534179687500e+00,4.741478443145751953e+00
4.407345581054687500e+01,5.159634590148925781e+00,4.493743419647216797e+00,5.413606643676757812e+00,4.719461917877197266e+00,5.734673500061035156e+00,4.772539138793945312e+00
4.457429122924804688e+01,6.109497547149658203e+00,4.369856357574462891e+00,5.403000354766845703e+00,4.186148643493652344e+00,5.875014305114746094e+00,4.802043914794921875e+00
4.507512664794921875e+01,6.728982925415039062e+00,4.399862289428710938e+00,5.448758602142333984e+00,3.510695219039916992e+00,6.111838340759277344e+00,4.855116844177246094e+00
4.557595825195312500e+01,7.185967922210693359e+00,4.415201187133789062e+00,5.495627403259277344e+00,2.914354085922241211e+00,6.183192729949951172e+00,4.902470588684082031e+00
4.607679367065429688e+01,7.504883766174316406e+00,4.493075370788574219e+00,5.528331756591796875e+00,2.414489507675170898e+00,6.196703433990478516e+00,4.939114570617675781e+00
4.657762908935546875e+01,7.732509136199951172e+00,4.598001956939697266e+00,5.548649311065673828e+00,2.010732889175415039e+00,6.115667343139648438e+00,4.968316078186035156e+00
4.707846450805664062e+01,7.900530338287353516e+00,4.738494396209716797e+00,5.555272102355957031e+00,1.688543319702148438e+00,5.973888397216796875e+00,4.984778881072998047e+00
4.757929992675781250e+01,8.029190063476562500e+00,4.906861305236816406e+00,5.554755210876464844e+00,1.431481003761291504e+00,5.784434795379638672e+00,4.987562656402587891e+00
4.808013534545898438e+01,8.131205558776855469e+00,5.095749855041503906e+00,5.554967403411865234e+00,1.225227355957031250e+00,5.560387134552001953e+00,4.976416587829589844e+00
4.858096694946289062e+01,8.214646339416503906e+00,5.298485755920410156e+00,5.562581539154052734e+00,1.058395504951477051e+00,5.313521862030029297e+00,4.950970172882080078e+00
4.908180236816406250e+01,8.284723281860351562e+00,5.509243488311767578e+00,5.582450389862060547e+00,9.222357273101806641e-01,5.053708553314208984e+00,4.910808563232421875e+00
4.958263778686523438e+01,8.344864845275878906e+00,5.722863674163818359e+00,5.617511272430419922e+00,8.101438283920288086e-01,4.788589477539062500e+00,4.855548858642578125e+00
5.008347320556640625e+01,8.397067070007324219e+00,5.934989452362060547e+00,5.669143676757812500e+00,7.176964282989501953e-01,4.523865699768066406e+00,4.785039424896240234e+00
5.058430862426757812e+01,3.720554828643798828e+00,6.258804798126220703e+00,5.821501731872558594e+00,6.557331085205078125e+00,3.962997436523437500e+00,4.468781948089599609e+00
5.108514022827148438e+01,4.312156677246093750e+00,6.200528621673583984e+00,5.819419860839843750e+00,5.992316722869873047e+00,3.972724676132202148e+00,4.453315258026123047e+00
5.158597564697265625e+01,4.954259395599365234e+00,6.069607257843017578e+00,5.873602390289306641e+00,5.433649539947509766e+00,4.070943832397460938e+00,4.365856170654296875e+00
5.208681106567382812e+01,5.525618076324462891e+00,5.880570411682128906e+00,5.933303833007812500e+00,4.687195777893066406e+00,4.230027675628662109e+00,4.238259315490722656e+00
5.258764648437500000e+01,6.122241497039794922e+00,5.722942352294921875e+00,6.043909072875976562e+00,3.999136924743652344e+00,4.436542034149169922e+00,4.130252361297607422e+00
5.308848190307617188e+01,6.678391933441162109e+00,5.592013359069824219e+00,6.159124374389648438e+00,3.386611223220825195e+00,4.622351169586181641e+00,4.022866249084472656e+00
5.358931732177734375e+01,7.110970973968505859e+00,5.502290725708007812e+00,6.267424583435058594e+00,2.839155435562133789e+00,4.763182640075683594e+00,3.919092178344726562e+00
5.409014892578125000e+01,7.430975437164306641e+00,5.460624694824218750e+00,6.366224765777587891e+00,2.374010562896728516e+00,4.851319313049316406e+00,3.823971033096313477e+00
5.459098434448242188e+01,7.669340133666992188e+00,5.465922832489013672e+00,6.453894615173339844e+00,1.992213606834411621e+00,4.885296821594238281e+00,3.739145278930664062e+00
5.509181976318359375e+01,7.850905895233154297e+00,5.513007640838623047e+00,6.530560016632080078e+00,1.683264613151550293e+00,4.867511272430419922e+00,3.664011955261230469e+00
5.559265518188476562e+01,7.992829799652099609e+00,5.595144748687744141e+00,6.597892284393310547e+00,1.433880090713500977e+00,4.803224563598632812e+00,3.596529960632324219e+00
5.609349060058593750e+01,8.106625556945800781e+00,5.705268859863281250e+00,6.658464908599853516e+00,1.231850028038024902e+00,4.699458122253417969e+00,3.533906459808349609e+00
5.659432220458984375e+01,8.200036048889160156e+00,5.836573600769042969e+00,6.715151309967041016e+00,1.067116141319274902e+00,4.563961505889892578e+00,3.473160505294799805e+00
5.709515762329101562e+01,8.278321266174316406e+00,5.982844352722167969e+00,6.770680904388427734e+00,9.317893385887145996e-01,4.404398441314697266e+00,3.411514759063720703e+00
5.759599304199218750e+01,8.344755172729492188e+00,6.138525962829589844e+00,6.827304840087890625e+00,8.205082416534423828e-01,4.227701663970947266e+00,3.346644401550292969e+00
5.809682846069335938e+01,8.400198936462402344e+00,6.298867225646972656e+00,6.886650562286376953e+00,7.315117716789245605e-01,4.039808750152587891e+00,3.276825189590454102e+00
5.859766387939453125e+01,8.444089889526367188e+00,6.459766864776611328e+00,6.949725627899169922e+00,6.647282838821411133e-01,3.845701217651367188e+00,3.200883865356445312e+00
5.909849929809570312e+01,8.476317405700683594e+00,6.617822170257568359e+00,7.017012119293212891e+00,6.186967492103576660e-01,3.649533987045288086e+00,3.118094921112060547e+00
5.959933090209960938e+01,8.497819900512695312e+00,6.770432949066162109e+00,7.088530540466308594e+00,5.903848409652709961e-01,3.454635381698608398e+00,3.028153181076049805e+00
6.010016632080078125e+01,8.510035514831542969e+00,6.915808200836181641e+00,7.163928508758544922e+00,5.764791965484619141e-01,3.263552904129028320e+00,2.931155920028686523e+00
6.060100173950195312e+01,8.514414787292480469e+00,7.052805900573730469e+00,7.242564201354980469e+00,5.742002129554748535e-01,3.078168869018554688e+00,2.827546834945678711e+00
6.110183715820312500e+01,8.512138366699218750e+00,7.180843353271484375e+00,7.323620796203613281e+00,5.815000534057617188e-01,2.899826049804687500e+00,2.718049526214599609e+00
6.160267257690429688e+01,8.504109382629394531e+00,7.299757480621337891e+00,7.406213283538818359e+00,5.969634652137756348e-01,2.729413986206054688e+00,2.603596210479736328e+00
6.210350418090820312e+01,8.490960121154785156e+00,7.409689426422119141e+00,7.489450454711914062e+00,6.196420192718505859e-01,2.567461252212524414e+00,2.485252618789672852e+00
6.260433959960937500e+01,8.473103523254394531e+00,7.510999202728271484e+00,7.572502136230468750e+00,6.489159464836120605e-01,2.414202451705932617e+00,2.364154100418090820e+00
6.310517501831054688e+01,8.450805664062500000e+00,7.604184150695800781e+00,7.654640197753906250e+00,6.843622326850891113e-01,2.269650697708129883e+00,2.241456508636474609e+00
6.360601043701171875e+01,8.424202919006347656e+00,7.689804553985595703e+00,7.735237121582031250e+00,7.256748676300048828e-01,2.133637666702270508e+00,2.118280887603759766e+00
6.410684204101562500e+01,8.393347740173339844e+00,7.768474578857421875e+00,7.813786506652832031e+00,7.725767493247985840e-01,2.005875825881958008e+00,1.995681166648864746e+00
6.460768127441406250e+01,8.233401298522949219e+00,7.806896686553955078e+00,8.140527725219726562e+00,1.018502473831176758e+00,1.951867341995239258e+00,1.466678380966186523e+00
6.510851287841796875e+01,8.192679405212402344e+00,7.866969108581542969e+00,8.144113540649414062e+00,1.074022054672241211e+00,1.846389174461364746e+00,1.459817290306091309e+00
6.560935211181640625e+01,8.206207275390625000e+00,7.953658103942871094e+00,8.175398826599121094e+00,1.046288013458251953e+00,1.698516368865966797e+00,1.407444238662719727e+00
6.611018371582031250e+01,8.174979209899902344e+00,8.018755912780761719e+00,8.222006797790527344e+00,1.084393620491027832e+00,1.585005283355712891e+00,1.329704761505126953e+00
6.661101531982421875e+01,8.128124237060546875e+00,8.073304176330566406e+00,8.272453308105468750e+00,1.142340421676635742e+00,1.488114356994628906e+00,1.245322346687316895e+00
6.711185455322265625e+01,8.072762489318847656e+00,8.119709968566894531e+00,8.323373794555664062e+00,1.208687424659729004e+00,1.404239296913146973e+00,1.160074830055236816e+00
6.761268615722656250e+01,8.010767936706542969e+00,8.158079147338867188e+00,8.373426437377929688e+00,1.280052065849304199e+00,1.333402752876281738e+00,1.076438069343566895e+00
6.811352539062500000e+01,7.942439556121826172e+00,8.188249588012695312e+00,8.421942710876464844e+00,1.355481028556823730e+00,1.275864005088806152e+00,9.957159757614135742e-01
6.861435699462890625e+01,7.867509365081787109e+00,8.210380554199218750e+00,8.468608856201171875e+00,1.434896111488342285e+00,1.231278061866760254e+00,9.186516404151916504e-01
6.911518859863281250e+01,7.785278320312500000e+00,8.224951744079589844e+00,8.513278007507324219e+00,1.518832564353942871e+00,1.198672533035278320e+00,8.456462025642395020e-01
6.961602783203125000e+01,7.694785118103027344e+00,8.232686996459960938e+00,8.555897712707519531e+00,1.608085036277770996e+00,1.176709890365600586e+00,7.768853902816772461e-01
7.011685943603515625e+01,7.594858646392822266e+00,8.234432220458984375e+00,8.596506118774414062e+00,1.703571677207946777e+00,1.163913965225219727e+00,7.124220728874206543e-01
7.061769866943359375e+01,7.846643924713134766e+00,8.886799812316894531e+00,6.531138420104980469e+00,1.672613263130187988e+00,2.451230585575103760e-01,4.287729263305664062e+00
7.111853027343750000e+01,7.840714454650878906e+00,8.869400024414062500e+00,6.829366207122802734e+00,1.644394755363464355e+00,2.645695507526397705e-01,3.762570858001708984e+00
7.161936187744140625e+01,7.836336135864257812e+00,8.856176376342773438e+00,7.066992282867431641e+00,1.619429230690002441e+00,2.803727984428405762e-01,3.352046489715576172e+00
7.212020111083984375e+01,7.819738388061523438e+00,8.841426849365234375e+00,7.284092903137207031e+00,1.618553400039672852e+00,2.984740734100341797e-01,2.987332105636596680e+00
7.262103271484375000e+01,7.793544292449951172e+00,8.824312210083007812e+00,7.480901241302490234e+00,1.631479620933532715e+00,3.195817768573760986e-01,2.654349803924560547e+00
7.312187194824218750e+01,7.759006023406982422e+00,8.804477691650390625e+00,7.657242774963378906e+00,1.653954625129699707e+00,3.439196944236755371e-01,2.351788043975830078e+00
7.362270355224609375e+01,7.716651916503906250e+00,8.781823158264160156e+00,7.813899517059326172e+00,1.683967471122741699e+00,3.715643286705017090e-01,2.079627752304077148e+00
7.412354278564453125e+01,7.666796207427978516e+00,8.756331443786621094e+00,7.952487945556640625e+00,1.720588207244873047e+00,4.025723934173583984e-01,1.836829066276550293e+00
7.462437438964843750e+01,7.609333038330078125e+00,8.728056907653808594e+00,8.074979782104492188e+00,1.763507723808288574e+00,4.369865655899047852e-01,1.621439933776855469e+00
7.512520599365234375e+01,7.544031143188476562e+00,8.697072982788085938e+00,8.183411598205566406e+00,1.812851071357727051e+00,4.748441874980926514e-01,1.431009054183959961e+00
7.562604522705078125e+01,7.470406055450439453e+00,8.663494110107421875e+00,8.279682159423828125e+00,1.869021415710449219e+00,5.161402821540832520e-01,1.262956857681274414e+00
7.612687683105468750e+01,7.387704372406005859e+00,8.627489089965820312e+00,8.365487098693847656e+00,1.932672500610351562e+00,5.607873201370239258e-01,1.114789605140686035e+00
7.662771606445312500e+01,7.295179367065429688e+00,8.589256286621093750e+00,8.442295074462890625e+00,2.004591464996337891e+00,6.086096763610839844e-01,9.841880798339843750e-01
7.712854766845703125e+01,7.191689014434814453e+00,8.549098014831542969e+00,8.511357307434082031e+00,2.085727453231811523e+00,6.592802405357360840e-01,8.690688014030456543e-01
7.762937927246093750e+01,7.076144695281982422e+00,8.507364273071289062e+00,8.573730468750000000e+00,2.177063465118408203e+00,7.123272418975830078e-01,7.675712108612060547e-01
7.813021850585937500e+01,6.947212219238281250e+00,8.464503288269042969e+00,8.630303382873535156e+00,2.279617071151733398e+00,7.671182751655578613e-01,6.780552864074707031e-01
7.863105010986328125e+01,6.803216934204101562e+00,8.421051025390625000e+00,8.681837081909179688e+00,2.394423961639404297e+00,8.228613138198852539e-01,5.990886688232421875e-01
7.913188934326171875e+01,6.642787933349609375e+00,8.377567291259765625e+00,8.728940010070800781e+00,2.522294998168945312e+00,8.786880970001220703e-01,5.294299125671386719e-01
7.963272094726562500e+01,6.464084625244140625e+00,8.334670066833496094e+00,8.772073745727539062e+00,2.663904190063476562e+00,9.336830973625183105e-01,4.681104123592376709e-01
8.013355255126953125e+01,6.266237258911132812e+00,8.292921066284179688e+00,8.811456680297851562e+00,2.819336175918579102e+00,9.870363473892211914e-01,4.144673049449920654e-01
8.063439178466796875e+01,6.049241542816162109e+00,8.252826690673828125e+00,8.847126007080078125e+00,2.988021135330200195e+00,1.038137435913085938e+00,3.680749237537384033e-01
8.113522338867187500e+01,5.814257621765136719e+00,8.214780807495117188e+00,8.879016876220703125e+00,3.168651819229125977e+00,1.086630821228027344e+00,3.285422325134277344e-01
8.163606262207031250e+01,5.565306663513183594e+00,8.179067611694335938e+00,8.907121658325195312e+00,3.359036922454833984e+00,1.132438898086547852e+00,2.953369915485382080e-01
8.213689422607421875e+01,5.306805133819580078e+00,8.145857810974121094e+00,8.931576728820800781e+00,3.556686639785766602e+00,1.175658464431762695e+00,2.677637338638305664e-01
8.263772583007812500e+01,5.045454502105712891e+00,8.115254402160644531e+00,8.952638626098632812e+00,3.758713722229003906e+00,1.216479420661926270e+00,2.450261116027832031e-01
