time,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15
5.509181976318359375e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
6.010016918182373047e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
6.510851383209228516e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
7.011686325073242188e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
7.512520790100097656e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
8.013355255126953125e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
8.514190673828125000e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
9.015025138854980469e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00
9.515859603881835938e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,1.202345967292785645e+00,6.480121016502380371e-01,5.679574012756347656e+00,6.598045349121093750e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,8.266454696655273438e+00,4.497520446777343750e+00,3.542129993438720703e+00
1.001669406890869141e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.277489900588989258e+00,7.298697829246520996e-01,1.856588363647460938e+00,3.110064268112182617e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.613513469696044922e+00,7.557865619659423828e+00,7.030903339385986328e+00
1.051752948760986328e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.676977872848510742e+00,9.133488535881042480e-01,2.667846202850341797e+00,3.345620870590209961e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.425951480865478516e+00,7.019768714904785156e+00,6.612278461456298828e+00
1.101836395263671875e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.807465314865112305e+00,9.414621591567993164e-01,3.160830497741699219e+00,3.840257644653320312e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.362566471099853516e+00,6.532616138458251953e+00,6.142294883728027344e+00
1.151919841766357422e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.851799964904785156e+00,9.473832249641418457e-01,3.661239385604858398e+00,4.149387359619140625e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.341559410095214844e+00,6.328644752502441406e+00,5.782047271728515625e+00
1.202003383636474609e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.867239475250244141e+00,9.493606090545654297e-01,4.022841453552246094e+00,4.418231010437011719e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.334893226623535156e+00,5.995029926300048828e+00,5.600346088409423828e+00
1.252086830139160156e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.872767686843872070e+00,9.500352740287780762e-01,4.419684410095214844e+00,4.590600013732910156e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.333212375640869141e+00,5.837457656860351562e+00,5.435724258422851562e+00
1.302170276641845703e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.874863862991333008e+00,9.502653479576110840e-01,4.587095737457275391e+00,4.724379062652587891e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.333183765411376953e+00,5.455286026000976562e+00,5.320360183715820312e+00
1.352253723144531250e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.875710010528564453e+00,9.503446817398071289e-01,4.816534519195556641e+00,4.834797859191894531e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.333523750305175781e+00,5.254368782043457031e+00,5.245426177978515625e+00
1.402337265014648438e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.875974655151367188e+00,9.503724575042724609e-01,5.014893054962158203e+00,4.921690940856933594e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.333566665649414062e+00,5.085867881774902344e+00,5.189860820770263672e+00
1.452420711517333984e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.875885486602783203e+00,9.503823518753051758e-01,5.184551239013671875e+00,4.990104198455810547e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.333078861236572266e+00,4.942504882812500000e+00,5.146973609924316406e+00
1.502504158020019531e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.875556468963623047e+00,9.503862261772155762e-01,5.328578472137451172e+00,5.044418811798095703e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.332076072692871094e+00,4.819431781768798828e+00,5.113137722015380859e+00
1.552587604522705078e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.875046014785766602e+00,9.503854513168334961e-01,5.450372219085693359e+00,5.087901115417480469e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.330624580383300781e+00,4.713266849517822266e+00,5.085957050323486328e+00
1.602671051025390625e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.874387741088867188e+00,9.503849744796752930e-01,5.553253650665283203e+00,5.123012065887451172e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.328779697418212891e+00,4.621453762054443359e+00,5.063810348510742188e+00
1.652754592895507812e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.873591899871826172e+00,9.503849148750305176e-01,5.640236377716064453e+00,5.151612281799316406e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.326551914215087891e+00,4.541936397552490234e+00,5.045565128326416016e+00
1.702838134765625000e+01,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,2.872654438018798828e+00,9.503849148750305176e-01,5.713933467864990234e+00,5.175108432769775391e+00,5.000005245208740234e+00,5.000005245208740234e+00,5.000005245208740234e+00,7.323935031890869141e+00,4.472998619079589844e+00,5.030404567718505859e+00
1.752921485900878906e+01,5.000005245208740234e+00,5.000005245208740234e+00,9.294931411743164062e+00,1.609345078468322754e-01,2.955209016799926758e+00,8.637839317321777344e+00,3.227480411529541016e+00,1.604129552841186523e+00,5.855025768280029297e+00,5.213332653045654297e+00,5.000005245208740234e+00,2.864399552345275879e-01,6.216679573059082031e+00,6.930418968200683594e+00,4.421936511993408203e+00,5.005147457122802734e+00
1.803005027770996094e+01,5.000005245208740234e+00,5.000005245208740234e+00,7.609617710113525391e+00,1.712781429290771484e+00,2.784429073333740234e+00,4.866507351398468018e-01,2.334060668945312500e+00,2.986348867416381836e-01,5.848313808441162109e+00,5.216785907745361328e+00,5.000005245208740234e+00,5.387276649475097656e+00,6.964032649993896484e+00,7.622963428497314453e+00,4.432997226715087891e+00,5.038888931274414062e+00
1.853088569641113281e+01,5.000005245208740234e+00,5.000005245208740234e+00,3.999686479568481445e+00,1.678291916847229004e+00,3.892657518386840820e+00,1.167411327362060547e+00,2.139210462570190430e+00,8.374201059341430664e-01,5.903088092803955078e+00,5.247961044311523438e+00,5.000005245208740234e+00,6.659120559692382812e+00,6.091911792755126953e+00,7.604321002960205078e+00,4.384562969207763672e+00,5.024902820587158203e+00
1.903171920776367188e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.952118873596191406e+00,1.579406619071960449e+00,4.419102191925048828e+00,1.249442100524902344e+00,2.149658679962158203e+00,9.454616308212280273e-01,5.896985054016113281e+00,5.268641471862792969e+00,5.000005245208740234e+00,7.254880905151367188e+00,5.726485729217529297e+00,7.604586124420166016e+00,4.405816078186035156e+00,5.026873588562011719e+00
1.953255462646484375e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.620223760604858398e+00,1.513985753059387207e+00,4.737369537353515625e+00,1.270971417427062988e+00,2.253340482711791992e+00,9.371129274368286133e-01,5.837014198303222656e+00,5.261945247650146484e+00,5.000005245208740234e+00,7.459998607635498047e+00,5.682314395904541016e+00,7.572600841522216797e+00,4.473104476928710938e+00,5.029467105865478516e+00
2.003338813781738281e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.517067670822143555e+00,1.488160490989685059e+00,5.015510082244873047e+00,1.279963254928588867e+00,2.362781286239624023e+00,9.382652640342712402e-01,5.753527641296386719e+00,5.243933677673339844e+00,5.000005245208740234e+00,7.525296688079833984e+00,5.856477260589599609e+00,7.526463508605957031e+00,4.550238132476806641e+00,5.038770675659179688e+00
2.053422355651855469e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.487899065017700195e+00,1.479530692100524902e+00,5.261640548706054688e+00,1.283709883689880371e+00,2.453115701675415039e+00,9.410072565078735352e-01,5.672415256500244141e+00,5.219519615173339844e+00,5.000005245208740234e+00,7.554662227630615234e+00,6.105356216430664062e+00,7.486369609832763672e+00,4.615572452545166016e+00,5.049344062805175781e+00
2.103505897521972656e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.476886510848999023e+00,1.476819872856140137e+00,4.891873359680175781e+00,1.285290718078613281e+00,2.521316289901733398e+00,9.434126019477844238e-01,5.609607219696044922e+00,5.195570468902587891e+00,5.000005245208740234e+00,7.556498050689697266e+00,5.581002712249755859e+00,7.449341773986816406e+00,4.659813404083251953e+00,5.058127880096435547e+00
2.153589248657226562e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.474087715148925781e+00,1.475992202758789062e+00,4.912277221679687500e+00,1.285838723182678223e+00,2.570539236068725586e+00,9.451918601989746094e-01,5.570532798767089844e+00,5.176228046417236328e+00,5.000005245208740234e+00,7.559083938598632812e+00,5.599558830261230469e+00,7.411854743957519531e+00,4.682303905487060547e+00,5.063382148742675781e+00
2.203672790527343750e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.507778882980346680e+00,1.475771784782409668e+00,4.946877956390380859e+00,1.286051273345947266e+00,2.605473518371582031e+00,9.464659094810485840e-01,5.553753852844238281e+00,5.163891792297363281e+00,5.000005245208740234e+00,7.681552886962890625e+00,5.643962383270263672e+00,7.373881816864013672e+00,4.685971260070800781e+00,5.065570354461669922e+00
2.253756332397460938e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.567131042480468750e+00,1.475754022598266602e+00,4.995281219482421875e+00,1.286144495010375977e+00,2.635402917861938477e+00,9.473636150360107422e-01,5.554258346557617188e+00,5.157545089721679688e+00,5.000005245208740234e+00,7.891839981079101562e+00,5.709131717681884766e+00,7.352667331695556641e+00,4.674111366271972656e+00,5.064260959625244141e+00
2.303839683532714844e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.671620845794677734e+00,1.475886106491088867e+00,5.018433570861816406e+00,1.286230087280273438e+00,2.660784482955932617e+00,9.480302929878234863e-01,5.568817615509033203e+00,5.156979084014892578e+00,5.000005245208740234e+00,8.260457038879394531e+00,5.741306781768798828e+00,7.340385437011718750e+00,4.651885986328125000e+00,5.060985088348388672e+00
2.353923225402832031e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.800179719924926758e+00,1.476233124732971191e+00,5.026028156280517578e+00,1.286370992660522461e+00,2.682045698165893555e+00,9.485536217689514160e-01,5.593244552612304688e+00,5.160511016845703125e+00,5.000005245208740234e+00,8.714023590087890625e+00,5.752804756164550781e+00,7.332210540771484375e+00,4.622605323791503906e+00,5.056064605712890625e+00
2.404006767272949219e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.856620311737060547e+00,1.476810574531555176e+00,5.017423629760742188e+00,1.286540508270263672e+00,2.699254989624023438e+00,9.489414095878601074e-01,5.624052047729492188e+00,5.166786670684814453e+00,5.000005245208740234e+00,8.914310455322265625e+00,5.742598533630371094e+00,7.324235916137695312e+00,4.588829994201660156e+00,5.049981117248535156e+00
2.454090118408203125e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.873203992843627930e+00,1.478770732879638672e+00,4.990493774414062500e+00,1.287157654762268066e+00,2.714479446411132812e+00,9.494061470031738281e-01,5.658501148223876953e+00,5.174812316894531250e+00,5.000005245208740234e+00,8.976656913757324219e+00,5.707514762878417969e+00,7.319728851318359375e+00,4.552435398101806641e+00,5.043229103088378906e+00
2.504173660278320312e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.685610294342041016e+00,1.482793331146240234e+00,4.972764015197753906e+00,1.288302540779113770e+00,2.727846860885620117e+00,9.499144554138183594e-01,5.694578170776367188e+00,5.183773517608642578e+00,5.000005245208740234e+00,8.323671340942382812e+00,5.684350013732910156e+00,7.317027568817138672e+00,4.514877796173095703e+00,5.036135673522949219e+00
2.554257011413574219e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.629008531570434570e+00,1.490190744400024414e+00,4.954815864562988281e+00,1.290137648582458496e+00,2.739833831787109375e+00,9.504684805870056152e-01,5.730900764465332031e+00,5.193144321441650391e+00,5.000005245208740234e+00,8.140674591064453125e+00,5.660500526428222656e+00,7.316028118133544922e+00,4.477256774902343750e+00,5.029002189636230469e+00
2.604340553283691406e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.593549966812133789e+00,1.502990365028381348e+00,4.941606044769287109e+00,1.292998909950256348e+00,2.750387668609619141e+00,9.511126279830932617e-01,5.766543865203857422e+00,5.202540874481201172e+00,5.000005245208740234e+00,8.046327590942382812e+00,5.642519950866699219e+00,7.315396308898925781e+00,4.440385818481445312e+00,5.022017002105712891e+00
2.654424095153808594e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.560993194580078125e+00,1.523989677429199219e+00,4.932050228118896484e+00,1.297121167182922363e+00,2.759664535522460938e+00,9.518241286277770996e-01,5.800861358642578125e+00,5.211698532104492188e+00,5.000005245208740234e+00,7.985030651092529297e+00,5.628976821899414062e+00,7.314717769622802734e+00,4.404806137084960938e+00,5.015306472778320312e+00
2.704507446289062500e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.523667335510253906e+00,1.557395100593566895e+00,4.925713062286376953e+00,1.302629709243774414e+00,2.767847299575805664e+00,9.525396227836608887e-01,5.833441257476806641e+00,5.220455169677734375e+00,5.000005245208740234e+00,7.942952156066894531e+00,5.619268417358398438e+00,7.313820838928222656e+00,4.370879650115966797e+00,5.008946418762207031e+00
2.754590988159179688e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.474723100662231445e+00,1.609864711761474609e+00,4.922199726104736328e+00,1.309301972389221191e+00,2.775117635726928711e+00,9.531298279762268066e-01,5.864047527313232422e+00,5.228709697723388672e+00,5.000005245208740234e+00,7.916709899902343750e+00,5.612733840942382812e+00,7.312613010406494141e+00,4.338833808898925781e+00,5.002985954284667969e+00
2.804674530029296875e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.405274391174316406e+00,1.691815614700317383e+00,4.921057224273681641e+00,1.316032171249389648e+00,2.781632423400878906e+00,9.533651471138000488e-01,5.892568588256835938e+00,5.236412525177001953e+00,5.000005245208740234e+00,7.907582759857177734e+00,5.608412742614746094e+00,7.311033248901367188e+00,4.308795452117919922e+00,4.997444629669189453e+00
2.854757881164550781e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.303075313568115234e+00,1.818461179733276367e+00,4.921697139739990234e+00,1.320374131202697754e+00,2.787489891052246094e+00,9.530084133148193359e-01,5.918976783752441406e+00,5.243542671203613281e+00,5.000005245208740234e+00,7.919415950775146484e+00,5.605328559875488281e+00,7.309040546417236328e+00,4.280818462371826172e+00,4.992329597473144531e+00
2.904841423034667969e+01,5.000005245208740234e+00,5.000005245208740234e+00,2.154704570770263672e+00,2.008732080459594727e+00,4.922824859619140625e+00,1.318804383277893066e+00,2.792695045471191406e+00,9.519430398941040039e-01,5.943307876586914062e+00,5.250103473663330078e+00,5.000005245208740234e+00,7.956154346466064453e+00,5.603463649749755859e+00,7.306653499603271484e+00,4.254891872406005859e+00,4.987632274627685547e+00
2.954924964904785156e+01,5.000005245208740234e+00,5.000005245208740234e+00,1.955367326736450195e+00,2.280982255935668945e+00,4.922312736511230469e+00,1.308588981628417969e+00,2.797163724899291992e+00,9.502823352813720703e-01,5.965642452239990234e+00,5.256117820739746094e+00,5.000005245208740234e+00,8.017462730407714844e+00,5.604083538055419922e+00,7.303917407989501953e+00,4.230963706970214844e+00,4.983331203460693359e+00
3.005008316040039062e+01,5.000005245208740234e+00,5.000005245208740234e+00,1.721716642379760742e+00,2.643211126327514648e+00,4.918311595916748047e+00,1.289979338645935059e+00,2.800821065902709961e+00,9.483460783958435059e-01,5.986081123352050781e+00,5.261611461639404297e+00,5.000005245208740234e+00,8.094791412353515625e+00,5.608348846435546875e+00,7.300882816314697266e+00,4.208948612213134766e+00,4.979403495788574219e+00
3.055091857910156250e+01,5.000005245208740234e+00,5.000005245208740234e+00,1.490613341331481934e+00,3.077005386352539062e+00,4.910491466522216797e+00,1.266399145126342773e+00,2.803658246994018555e+00,9.464417099952697754e-01,6.004741191864013672e+00,5.266619682312011719e+00,5.000005245208740234e+00,8.172906875610351562e+00,5.615775585174560547e+00,7.297553062438964844e+00,4.188749313354492188e+00,4.975822925567626953e+00
3.105175209045410156e+01,5.000005245208740234e+00,5.000005245208740234e+00,1.297343373298645020e+00,3.535455465316772461e+00,4.900252819061279297e+00,1.243430018424987793e+00,2.805788516998291016e+00,9.448878765106201172e-01,6.021736145019531250e+00,5.271174430847167969e+00,5.000005245208740234e+00,8.236637115478515625e+00,5.624088764190673828e+00,7.293856143951416016e+00,4.170259952545166016e+00,4.972563743591308594e+00
3.155258750915527344e+01,5.000005245208740234e+00,5.000005245208740234e+00,1.155650258064270020e+00,3.968676805496215820e+00,4.889358997344970703e+00,1.225844025611877441e+00,2.807369470596313477e+00,9.438690543174743652e-01,6.037189960479736328e+00,5.275310516357421875e+00,5.000005245208740234e+00,8.276933670043945312e+00,5.630873203277587891e+00,7.289683341979980469e+00,4.153373718261718750e+00,4.969602108001708984e+00
3.205342102050781250e+01,5.000005245208740234e+00,5.000005245208740234e+00,1.059427857398986816e+00,4.351334095001220703e+00,4.878624439239501953e+00,1.215856552124023438e+00,2.808525562286376953e+00,9.434284567832946777e-01,6.051213264465332031e+00,5.279058933258056641e+00,5.000005245208740234e+00,8.291625976562500000e+00,5.635068416595458984e+00,7.284944534301757812e+00,4.137985706329345703e+00,4.966912746429443359e+00
3.255425643920898438e+01,5.000005245208740234e+00,5.000005245208740234e+00,9.958996176719665527e-01,4.682265281677246094e+00,4.867543220520019531e+00,1.213928222656250000e+00,2.809329748153686523e+00,9.435255527496337891e-01,6.063916206359863281e+00,5.282453060150146484e+00,5.000005245208740234e+00,8.282705307006835938e+00,5.637059211730957031e+00,7.279600620269775391e+00,4.123991966247558594e+00,4.964477062225341797e+00
3.305509185791015625e+01,5.000005245208740234e+00,5.000005245208740234e+00,9.584144353866577148e-01,5.000755786895751953e+00,4.849428653717041016e+00,1.235147595405578613e+00,2.810221910476684570e+00,9.451812505722045898e-01,6.075406551361083984e+00,5.285520553588867188e+00,5.000005245208740234e+00,8.263429641723632812e+00,5.634351730346679688e+00,7.273693084716796875e+00,4.111267566680908203e+00,4.962262630462646484e+00
3.355592727661132812e+01,5.000005245208740234e+00,5.000005245208740234e+00,9.310353994369506836e-01,5.265041351318359375e+00,4.825660228729248047e+00,1.253088712692260742e+00,2.810408592224121094e+00,9.456726908683776855e-01,6.085773944854736328e+00,5.288285732269287109e+00,5.000005245208740234e+00,8.217174530029296875e+00,5.642193317413330078e+00,7.267286777496337891e+00,4.099767684936523438e+00,4.960275173187255859e+00
